trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_038.trj,1172.80,4.07,-289.51,0.00,1.50,2.60,2.48,2.34,-1.54,-2.22,1.26,-53.03,7:46,lane change,1.23,107.54,515,10004,1,4.76,2.07,155.66,0.24,1.08,4.07,-289.51,-15.28,-280.76,383,5,2,4.21,2.00,102.63,2.48,1.26,4.56,-297.51,1.91,-285.69,1.00,99.00,99.00,
left turn real_038.trj,1181.20,8.09,-300.57,0.00,0.00,0.00,7.51,3.28,-0.80,-0.80,1.64,-1.95,6:04,rear end,4.76,89.29,542,5,1,4.61,1.95,90.60,3.12,1.64,8.12,-302.80,8.09,-300.57,543,5,1,4.61,1.95,88.65,6.40,1.64,8.23,-313.38,8.43,-304.90,1.00,99.00,99.00,
left turn real_038.trj,1182.40,5.17,-355.61,0.00,1.40,1.00,1.33,1.28,-7.62,-7.62,0.66,0.00,6:00,rear end,0.71,90.60,426,5,2,4.64,2.00,90.60,0.06,0.66,5.17,-355.61,5.16,-354.98,431,5,2,4.76,2.07,90.60,1.33,0.62,5.24,-362.02,5.22,-360.18,1.00,99.00,99.00,
left turn real_038.trj,1184.40,8.09,-300.07,0.00,0.00,0.00,7.66,7.66,0.00,0.00,3.83,-3.05,6:06,rear end,3.83,87.55,542,5,1,4.61,1.95,90.60,0.00,3.83,8.09,-300.07,8.09,-300.07,547,5,1,4.61,1.95,87.55,7.66,3.83,8.25,-315.74,8.77,-303.57,1.00,99.00,99.00,
left turn real_038.trj,1183.60,5.22,-360.13,0.00,0.90,1.80,2.44,0.93,-2.33,-2.33,0.48,0.00,5:59,rear end,2.00,90.60,431,5,2,4.76,2.07,90.60,2.44,0.44,5.22,-360.52,5.21,-359.23,435,5,2,4.61,1.95,90.60,1.51,0.48,5.29,-367.07,5.27,-364.63,1.00,99.00,99.00,
left turn real_038.trj,1186.20,5.38,-375.49,0.00,0.70,2.40,1.27,0.88,-4.62,-4.62,0.46,0.00,6:00,rear end,0.85,90.60,445,5,2,4.21,2.00,90.60,0.39,0.46,5.38,-375.61,5.37,-374.20,455,5,2,4.64,2.00,90.60,1.27,0.42,5.44,-381.10,5.43,-379.87,1.00,99.00,99.00,
left turn real_038.trj,1187.80,8.09,-300.07,0.00,0.00,0.00,7.99,7.99,0.00,0.00,4.12,-2.36,6:05,rear end,3.87,88.24,542,5,1,4.61,1.95,90.60,0.00,3.87,8.09,-300.07,8.09,-300.07,548,5,1,4.21,2.00,88.24,7.99,4.12,8.25,-315.26,8.59,-304.13,1.00,99.00,99.00,
left turn real_038.trj,1185.20,5.33,-371.15,0.00,0.90,1.20,1.45,0.09,-2.56,-7.90,0.05,0.00,6:00,rear end,1.41,90.60,440,5,2,4.76,2.07,90.60,1.45,0.04,5.33,-371.15,5.29,-366.66,445,5,2,4.21,2.00,90.60,1.36,0.05,5.39,-376.88,5.35,-372.77,1.00,99.00,99.00,
left turn real_038.trj,1189.80,5.41,-378.81,0.00,1.00,3.20,1.14,0.88,-2.00,-2.00,0.45,0.00,5:59,rear end,0.58,90.60,455,5,2,4.64,2.00,90.60,0.12,0.45,5.41,-378.81,5.40,-377.55,457,5,2,4.76,2.07,90.60,1.01,0.43,5.48,-384.78,5.46,-383.44,1.00,99.00,99.00,
left turn real_038.trj,1194.20,5.75,-410.46,0.00,0.90,1.80,1.58,0.20,-2.29,-2.29,0.10,0.00,6:00,rear end,1.48,90.60,517,5,2,4.64,2.00,90.60,1.39,0.09,5.75,-410.92,5.74,-409.64,526,5,2,4.21,2.00,90.60,1.58,0.10,5.81,-416.93,5.79,-414.88,1.00,99.00,99.00,
left turn real_038.trj,1199.60,5.98,-433.00,0.00,0.70,0.60,7.58,5.70,-0.61,-5.74,3.03,-3.96,6:08,rear end,4.91,87.35,540,5,2,4.01,1.85,90.60,1.88,3.03,6.00,-434.60,5.98,-432.70,558,5,2,4.21,2.00,86.64,7.58,2.67,6.15,-448.49,6.81,-437.19,1.00,99.00,99.00,
left turn real_038.trj,1196.20,5.90,-424.95,0.00,1.00,1.40,1.79,0.72,-3.57,-7.07,0.38,0.00,6:00,rear end,1.28,90.60,533,5,2,4.01,1.85,90.60,1.67,0.38,5.90,-425.29,5.88,-423.11,536,5,2,4.21,2.00,90.60,0.95,0.34,5.97,-431.41,5.93,-427.76,1.00,99.00,99.00,
left turn real_038.trj,1196.20,5.85,-420.06,0.00,0.80,2.00,1.79,0.14,-3.27,-3.27,0.07,0.00,5:59,rear end,1.54,90.60,532,5,2,3.75,1.99,90.60,1.61,0.07,5.85,-420.06,5.83,-418.14,533,5,2,4.01,1.85,90.60,1.47,0.07,5.91,-425.61,5.88,-423.04,1.00,99.00,99.00,
left turn real_038.trj,1204.20,5.71,-406.56,0.00,1.20,1.80,2.63,0.56,-4.63,-6.20,0.30,0.00,6:00,rear end,2.37,90.60,526,5,2,4.21,2.00,90.60,2.63,0.26,5.71,-406.56,5.66,-402.41,532,5,2,3.75,1.99,90.60,2.07,0.30,5.79,-414.14,5.73,-408.69,1.00,99.00,99.00,
left turn real_038.trj,1204.20,5.64,-400.32,0.00,0.60,2.60,2.63,1.28,-7.75,-7.75,0.67,0.00,5:59,rear end,1.96,90.60,517,5,2,4.64,2.00,90.60,1.35,0.61,5.64,-400.32,5.61,-397.39,526,5,2,4.21,2.00,90.60,2.63,0.67,5.72,-407.61,5.66,-402.37,1.00,99.00,99.00,
left turn real_038.trj,1208.20,5.83,-418.41,0.00,1.20,1.40,1.87,1.80,-4.19,-7.56,0.96,0.00,6:00,rear end,0.84,90.60,536,5,2,4.21,2.00,90.60,0.00,0.84,5.83,-418.41,5.82,-417.90,540,5,2,4.01,1.85,90.60,1.80,0.96,5.90,-425.03,5.87,-422.49,1.00,99.00,99.00,
left turn real_038.trj,1244.40,-3.53,-263.32,0.00,0.00,0.00,12.33,12.27,-0.05,-0.15,6.82,-2.15,6:04,rear end,6.82,267.78,563,1,1,4.01,1.85,269.93,0.00,6.82,-3.53,-263.32,-3.53,-263.32,572,1,1,4.64,2.00,267.78,12.27,5.46,-3.50,-240.75,-4.26,-260.28,1.00,99.00,99.00,
left turn real_038.trj,1246.00,-1.03,-220.43,0.00,1.50,1.60,7.33,6.73,-0.75,-4.72,3.37,13.86,5:32,lane change,3.97,259.58,573,1,2,4.21,2.00,246.80,0.62,3.37,-1.03,-220.43,-2.99,-224.99,577,1,2,4.21,2.00,260.66,7.33,3.37,-0.52,-206.41,-2.34,-217.50,1.00,99.00,99.00,
left turn real_038.trj,1249.00,0.02,-226.30,0.00,1.40,3.20,6.11,6.11,-3.35,-3.35,3.15,30.65,4:59,lane change,2.96,269.93,571,1,2,4.61,1.95,239.28,0.00,2.96,0.02,-226.30,-2.71,-230.89,578,1,2,4.21,2.00,269.93,6.11,3.15,0.03,-213.14,0.02,-221.94,1.00,99.00,99.00,
left turn real_038.trj,1257.20,6.01,-435.14,0.00,0.00,0.00,6.78,6.78,-2.18,-2.94,3.39,-7.69,6:15,rear end,3.39,82.91,579,5,2,4.61,1.95,90.60,0.00,3.39,6.01,-435.14,6.01,-435.14,582,5,2,4.61,1.95,82.91,6.78,3.39,6.16,-449.58,7.37,-439.80,1.00,99.00,99.00,
left turn real_038.trj,1269.40,8.59,-347.87,0.00,1.00,3.00,2.12,2.12,-2.45,-2.45,1.09,0.00,6:00,rear end,1.09,90.60,576,5,1,4.21,2.00,90.60,0.00,1.09,8.59,-347.87,8.56,-344.62,582,5,1,4.61,1.95,90.60,2.12,1.02,8.66,-354.32,8.64,-352.20,1.00,99.00,99.00,
left turn real_038.trj,1285.60,5.99,-433.73,0.00,1.10,3.80,0.73,0.67,-1.64,-1.64,0.35,0.00,5:59,rear end,0.33,90.60,579,5,2,4.61,1.95,90.60,0.00,0.33,5.99,-433.73,5.98,-432.22,585,5,2,4.21,2.00,90.60,0.67,0.35,6.05,-439.07,6.04,-438.11,1.00,99.00,99.00,
left turn real_038.trj,1294.60,6.68,-446.13,0.00,1.00,1.00,6.47,6.47,-1.74,-2.37,3.24,28.40,5:03,lane change,3.24,90.60,588,5,2,4.21,2.00,62.20,0.00,3.24,6.13,-446.48,7.77,-443.36,590,5,2,4.21,2.00,90.60,6.47,3.24,6.27,-459.99,6.16,-450.28,1.00,99.00,99.00,
left turn real_038.trj,1291.00,6.09,-442.89,0.00,1.00,1.40,8.29,7.92,-1.31,-7.61,4.26,-6.81,6:14,lane change,4.03,84.14,584,5,2,4.76,2.07,90.60,0.38,3.65,6.09,-443.25,6.05,-439.50,588,5,2,4.21,2.00,83.80,8.29,4.26,6.25,-458.78,8.03,-442.48,1.00,99.00,99.00,
left turn real_038.trj,1305.40,6.11,-444.72,0.00,0.00,0.00,6.78,6.57,-2.17,-2.94,3.64,-7.95,6:16,rear end,3.14,82.96,591,5,2,4.64,2.00,90.61,0.22,2.92,6.11,-444.78,6.11,-444.72,595,5,2,3.75,1.99,82.65,6.78,3.64,6.25,-458.79,7.52,-448.97,1.00,99.00,99.00,
left turn real_038.trj,1309.80,0.01,-235.64,0.00,0.00,0.00,7.11,3.67,1.56,1.56,2.04,-12.92,6:26,rear end,2.04,257.00,586,1,2,4.01,1.85,269.93,0.00,2.04,0.01,-235.64,0.01,-235.64,593,1,2,4.64,2.00,257.00,3.67,1.63,-0.27,-226.77,-1.30,-231.25,1.00,99.00,99.00,
left turn real_038.trj,1313.00,4.86,-326.17,0.00,1.50,2.40,4.16,0.64,-6.50,-7.53,0.34,0.00,6:00,rear end,3.82,90.60,536,5,2,4.21,2.00,90.60,3.52,0.30,4.86,-326.17,4.84,-324.08,540,5,2,4.01,1.85,90.60,4.16,0.34,4.93,-332.18,4.90,-330.27,1.00,99.00,99.00,
left turn real_038.trj,1313.80,5.07,-346.43,0.00,0.90,3.00,7.22,0.03,-0.04,-7.60,0.02,0.00,6:00,rear end,7.20,90.60,565,5,2,4.64,2.00,90.60,7.18,0.02,5.07,-346.43,4.96,-335.50,579,5,2,4.61,1.95,90.60,7.22,0.02,5.34,-371.51,5.09,-347.67,1.00,99.00,99.00,
left turn real_038.trj,1314.40,5.00,-339.19,0.00,1.30,1.40,6.21,2.72,-1.48,-7.03,1.43,0.00,5:59,rear end,4.78,90.60,565,5,2,4.64,2.00,90.60,3.48,1.30,5.00,-339.19,4.95,-335.00,575,5,2,4.21,2.00,90.60,6.21,1.43,5.11,-349.60,5.03,-342.24,1.00,99.00,99.00,
left turn real_038.trj,1320.80,5.08,-346.53,0.00,1.10,2.00,1.33,0.58,-1.63,-1.63,0.30,0.00,5:59,rear end,1.05,90.60,579,5,2,4.61,1.95,90.60,1.33,0.28,5.08,-346.67,5.07,-345.76,585,5,2,4.21,2.00,90.60,0.75,0.30,5.13,-352.04,5.12,-350.87,1.00,99.00,99.00,
left turn real_038.trj,1320.80,5.31,-368.94,0.00,1.10,2.40,7.03,1.12,-0.30,-3.48,0.58,0.00,6:00,rear end,6.49,90.60,597,5,2,4.21,2.00,90.60,5.91,0.58,5.38,-375.29,5.29,-366.94,599,5,2,4.61,1.95,90.60,7.03,0.54,5.61,-397.18,5.36,-373.26,1.00,99.00,99.00,
left turn real_038.trj,1321.40,5.24,-362.26,0.00,0.90,2.20,2.09,1.31,-1.85,-2.98,0.69,0.00,6:00,rear end,1.40,90.60,591,5,2,4.64,2.00,90.60,0.78,0.63,5.24,-362.35,5.23,-361.01,597,5,2,4.21,2.00,90.60,2.09,0.69,5.31,-368.48,5.29,-366.65,1.00,99.00,99.00,
left turn real_038.trj,1321.60,4.93,-332.53,0.00,1.50,4.80,2.21,0.58,-4.61,-4.61,0.31,0.00,5:59,rear end,1.93,90.60,565,5,2,4.64,2.00,90.60,2.21,0.28,4.93,-332.53,4.89,-329.25,575,5,2,4.21,2.00,90.60,1.63,0.31,5.01,-340.75,4.97,-336.79,1.00,99.00,99.00,
left turn real_038.trj,1326.20,5.39,-376.06,0.00,0.80,0.80,7.15,2.59,-1.86,-3.67,1.42,-2.17,6:04,rear end,5.98,89.18,600,5,2,4.01,1.85,90.60,4.57,1.42,5.42,-379.23,5.38,-375.49,603,5,2,4.61,1.95,88.44,7.15,1.17,5.54,-391.03,5.84,-380.28,1.00,99.00,99.00,
left turn real_038.trj,1327.20,5.44,-381.07,0.00,1.00,1.00,6.37,5.51,-2.04,-4.40,2.75,23.20,5:14,rear end,3.63,87.63,603,5,2,4.61,1.95,67.40,0.95,2.75,5.44,-381.47,6.15,-379.78,602,5,2,4.61,1.95,90.60,6.37,2.75,5.56,-392.83,5.49,-385.62,1.00,99.00,99.00,
left turn real_038.trj,1327.60,5.33,-370.43,0.00,1.00,2.20,0.93,0.83,-2.03,-2.03,0.45,0.00,6:00,rear end,0.37,90.60,599,5,2,4.61,1.95,90.60,0.00,0.37,5.33,-370.43,5.32,-369.71,600,5,2,4.01,1.85,90.60,0.83,0.45,5.38,-375.81,5.37,-374.68,1.00,99.00,99.00,
left turn real_038.trj,1331.40,5.37,-374.14,0.00,0.60,0.60,3.55,2.84,-0.98,-7.36,1.55,0.00,5:59,rear end,1.89,90.60,600,5,2,4.01,1.85,90.60,0.34,1.55,5.37,-374.44,5.33,-370.68,602,5,2,4.61,1.95,90.60,3.17,1.28,5.45,-382.05,5.39,-376.27,1.00,99.00,99.00,
left turn real_038.trj,1336.80,8.09,-299.95,0.00,0.00,0.00,7.00,7.00,0.00,0.00,3.50,-3.61,6:07,rear end,3.50,87.00,595,5,1,3.75,1.99,90.60,0.00,3.50,8.09,-299.95,8.09,-299.95,601,5,1,4.01,1.85,87.00,7.00,3.50,8.23,-313.32,8.74,-303.60,1.00,99.00,99.00,
left turn real_038.trj,1357.60,5.51,-388.31,0.00,1.20,0.60,2.90,2.00,-0.64,-0.64,1.11,0.00,5:59,rear end,1.11,90.60,616,5,2,4.64,2.00,90.60,0.23,0.89,5.52,-389.05,5.50,-387.21,625,5,2,3.75,1.99,90.60,2.22,1.11,5.60,-396.15,5.56,-392.29,1.00,99.00,99.00,
left turn real_038.trj,1357.20,7.43,-383.59,0.00,0.90,1.60,3.84,3.28,-0.05,-5.27,1.64,19.37,5:21,rear end,1.76,84.39,614,5,1,3.75,1.99,65.73,0.13,1.64,6.63,-384.09,8.66,-379.59,622,5,1,3.75,1.99,85.09,3.40,1.64,8.46,-391.15,8.90,-386.00,1.00,99.00,99.00,
left turn real_038.trj,1358.00,8.84,-387.79,0.00,1.00,1.20,7.82,5.05,-0.73,-7.30,2.53,3.33,5:53,rear end,5.29,89.73,622,5,1,3.75,1.99,87.27,2.77,2.52,8.74,-389.12,8.91,-385.45,629,5,1,4.01,1.85,90.60,7.82,2.53,9.13,-399.54,9.05,-391.64,1.00,99.00,99.00,
left turn real_038.trj,1363.80,5.53,-389.50,0.00,0.00,0.00,7.65,7.27,-1.97,-3.50,4.14,-6.88,6:14,rear end,4.52,83.97,625,5,2,3.75,1.99,90.60,0.39,4.14,5.53,-389.79,5.53,-389.50,632,5,2,4.76,2.07,83.72,7.65,3.13,5.69,-404.82,6.90,-393.81,1.00,99.00,99.00,
left turn real_038.trj,1397.60,5.62,-398.16,0.00,0.00,0.00,6.45,6.45,-1.73,-3.09,3.53,-8.42,6:17,rear end,3.53,82.18,638,5,2,4.01,1.85,90.60,0.00,3.53,5.62,-398.16,5.62,-398.16,642,5,2,4.61,1.95,82.18,6.45,2.92,5.76,-411.56,7.00,-402.52,1.00,99.00,99.00,
left turn real_038.trj,1417.20,7.80,-406.02,0.00,1.40,1.20,4.81,3.57,-0.73,-1.42,1.90,19.87,5:20,rear end,2.85,86.05,650,5,1,4.21,2.00,70.73,1.25,1.67,7.32,-406.73,8.86,-402.34,651,5,1,4.01,1.85,90.60,4.73,1.90,9.30,-415.94,9.23,-408.37,1.00,99.00,99.00,
left turn real_038.trj,1419.20,8.95,-401.04,0.00,1.50,0.60,3.53,0.52,-1.83,-1.95,0.28,3.04,5:54,rear end,3.27,89.10,650,5,1,4.21,2.00,87.56,3.04,0.24,8.95,-401.04,9.02,-399.55,651,5,1,4.01,1.85,90.60,3.53,0.28,9.21,-406.82,9.19,-405.04,1.00,99.00,99.00,
left turn real_038.trj,1419.60,9.07,-393.28,0.00,1.00,2.80,2.71,2.71,-1.69,-2.09,1.40,-2.04,6:04,rear end,1.31,88.56,649,5,1,4.61,1.95,90.60,0.00,1.31,9.07,-393.28,9.03,-389.61,650,5,1,4.21,2.00,88.56,2.71,1.40,8.98,-400.47,9.06,-397.53,1.00,99.00,99.00,
left turn real_038.trj,1423.00,0.02,-224.19,0.00,0.00,0.00,5.31,1.69,2.67,2.67,0.90,-22.67,6:45,rear end,0.79,247.25,628,1,2,4.21,2.00,269.93,0.00,0.79,0.02,-224.19,0.02,-224.19,631,1,2,4.01,1.85,247.25,1.69,0.90,-0.54,-218.52,-1.18,-220.05,1.00,99.00,99.00,
left turn real_038.trj,1421.20,9.17,-403.49,0.00,0.90,2.80,1.35,1.22,-2.40,-2.40,0.65,0.00,5:59,rear end,0.78,90.60,651,5,1,4.01,1.85,90.60,0.14,0.65,9.17,-403.52,9.16,-401.82,652,5,1,4.21,2.00,90.60,1.35,0.57,9.23,-408.82,9.22,-407.58,1.00,99.00,99.00,
left turn real_038.trj,1422.80,5.54,-390.29,0.00,0.90,1.60,0.69,0.10,-7.68,-7.68,0.05,0.00,5:59,rear end,0.64,90.60,635,5,2,3.75,1.99,90.60,0.69,0.05,5.54,-390.29,5.52,-389.08,638,5,2,4.01,1.85,90.60,0.59,0.05,5.59,-395.19,5.57,-393.65,1.00,99.00,99.00,
left turn real_038.trj,1428.60,0.03,-217.91,0.00,0.00,0.00,5.21,1.17,1.62,1.62,0.59,-25.67,6:51,rear end,0.59,244.26,633,1,2,4.61,1.95,269.93,0.00,0.59,0.03,-217.91,0.03,-217.91,637,1,2,4.64,2.00,244.26,1.17,0.57,-0.33,-211.77,-1.06,-213.28,1.00,99.00,99.00,
left turn real_038.trj,1450.40,5.21,-359.18,0.00,1.10,1.80,0.74,0.65,-2.08,-2.08,0.36,0.00,6:00,rear end,0.30,90.60,599,5,2,4.61,1.95,90.60,0.00,0.30,5.21,-359.18,5.20,-357.95,600,5,2,4.01,1.85,90.60,0.65,0.36,5.26,-364.39,5.25,-363.36,1.00,99.00,99.00,
left turn real_038.trj,1450.20,5.03,-342.52,0.00,1.20,1.20,2.32,0.96,-0.15,-7.11,0.49,0.00,5:59,rear end,1.75,90.60,584,5,2,4.76,2.07,90.60,2.21,0.46,5.03,-342.52,5.00,-339.31,591,5,2,4.64,2.00,90.60,1.26,0.49,5.10,-348.96,5.07,-346.05,1.00,99.00,99.00,
left turn real_038.trj,1465.20,5.69,-405.39,0.00,1.10,1.40,6.87,6.33,-0.97,-2.86,3.17,0.00,5:59,rear end,3.70,90.60,660,5,2,4.21,2.00,90.60,0.54,3.17,5.70,-406.02,5.68,-404.30,668,5,2,4.21,2.00,90.60,6.87,3.17,5.84,-419.33,5.74,-409.54,1.00,99.00,99.00,
left turn real_038.trj,1470.40,7.23,-412.33,0.00,1.50,2.00,3.77,2.46,-2.64,-2.64,1.31,14.45,5:31,rear end,2.63,87.10,671,5,1,4.01,1.85,76.15,1.38,1.31,7.23,-412.33,9.06,-404.91,672,5,1,4.21,2.00,90.60,3.77,1.15,9.35,-420.27,9.29,-414.28,1.00,99.00,99.00,
left turn real_038.trj,1476.60,5.73,-408.70,0.00,0.00,0.00,6.58,6.58,-2.19,-2.95,3.50,-8.32,6:17,rear end,3.09,82.28,668,5,2,4.21,2.00,90.60,0.00,3.09,5.73,-408.70,5.73,-408.70,675,5,2,3.75,1.99,82.28,6.58,3.50,5.87,-421.98,7.12,-412.73,1.00,99.00,99.00,
left turn real_038.trj,1490.80,5.73,-408.70,0.00,0.00,0.00,7.05,7.05,-1.74,-3.08,3.74,-7.51,6:15,rear end,3.30,83.09,668,5,2,4.21,2.00,90.60,0.00,3.30,5.73,-408.70,5.73,-408.70,683,5,2,3.75,1.99,83.09,7.05,3.74,5.88,-423.26,7.16,-412.73,1.00,99.00,99.00,
left turn real_038.trj,1511.00,5.83,-418.20,0.00,0.00,0.00,7.05,7.05,-2.26,-3.05,3.68,-7.20,6:14,rear end,3.36,83.40,693,5,2,4.76,2.07,90.60,0.00,3.36,5.83,-418.20,5.83,-418.20,696,5,2,4.61,1.95,83.40,7.05,3.68,5.98,-433.11,7.16,-422.92,1.00,99.00,99.00,
left turn real_038.trj,1509.80,0.03,-215.53,0.00,1.20,2.80,9.06,5.96,-2.60,-7.49,3.12,0.00,6:00,rear end,5.94,269.93,691,1,2,4.64,2.00,269.93,3.10,2.84,0.03,-215.53,0.03,-219.15,695,1,2,4.21,2.00,269.93,9.06,3.12,0.05,-198.54,0.03,-212.82,1.00,99.00,99.00,
left turn real_038.trj,1561.60,6.09,-442.90,0.00,0.00,0.00,7.20,7.20,-2.34,-2.94,3.94,-7.59,6:15,rear end,3.94,83.01,714,5,2,3.75,1.99,90.60,0.00,3.94,6.09,-443.00,6.09,-442.90,716,5,2,4.61,1.95,83.01,7.20,3.26,6.24,-457.39,7.49,-447.14,1.00,99.00,99.00,
left turn real_038.trj,1563.00,-0.01,-248.62,0.00,0.00,0.00,4.96,1.45,-0.07,-0.07,0.77,-23.72,6:47,rear end,1.03,249.22,703,1,2,3.75,1.99,269.93,0.29,0.77,-0.01,-248.49,-0.01,-248.62,711,1,2,4.21,2.00,246.21,1.71,0.68,-0.44,-242.84,-1.22,-244.62,1.00,99.00,99.00,
left turn real_038.trj,1562.40,5.60,-396.56,0.00,1.10,2.80,0.80,0.49,-1.45,-1.45,0.26,0.00,6:00,rear end,0.54,90.60,653,5,2,4.64,2.00,90.60,0.30,0.23,5.60,-396.67,5.59,-395.16,660,5,2,4.21,2.00,90.60,0.80,0.26,5.66,-402.14,5.65,-400.89,1.00,99.00,99.00,
left turn real_038.trj,1563.60,5.65,-401.45,0.00,0.90,2.60,1.33,0.95,-2.33,-2.33,0.48,0.00,5:59,rear end,0.58,90.60,660,5,2,4.21,2.00,90.60,0.11,0.48,5.65,-401.47,5.64,-400.30,668,5,2,4.21,2.00,90.60,1.06,0.48,5.71,-407.07,5.70,-405.58,1.00,99.00,99.00,
left turn real_038.trj,1567.60,-0.01,-248.62,0.00,0.00,0.00,5.27,1.70,2.31,2.31,0.93,-22.78,6:46,rear end,0.93,247.15,703,1,2,3.75,1.99,269.93,0.00,0.93,-0.01,-248.62,-0.01,-248.62,712,1,2,4.61,1.95,247.15,1.70,0.77,-0.55,-242.96,-1.17,-244.42,1.00,99.00,99.00,
left turn real_038.trj,1585.60,6.08,-442.15,0.00,1.50,3.20,4.88,4.82,-3.06,-4.22,2.41,-7.19,6:14,rear end,2.47,83.50,719,5,2,4.21,2.00,90.60,0.06,2.41,6.08,-442.20,6.08,-442.01,723,5,2,4.21,2.00,83.41,4.88,2.41,6.18,-451.99,6.82,-446.47,1.00,99.00,99.00,
left turn real_038.trj,1589.00,7.17,-446.11,0.00,1.50,1.40,6.70,6.27,-2.08,-2.14,3.23,26.39,5:07,lane change,3.67,88.97,723,5,2,4.21,2.00,64.21,0.49,3.23,6.66,-446.61,8.86,-442.07,725,5,2,4.61,1.95,90.60,6.70,3.03,6.27,-460.67,6.17,-450.62,1.00,99.00,99.00,
left turn real_038.trj,1589.00,-37.65,-280.72,0.00,1.20,1.80,4.59,3.41,-2.66,-2.66,1.79,0.00,6:00,rear end,2.80,180.00,565,8,2,4.64,2.00,180.00,1.17,1.63,-36.96,-280.72,-41.30,-280.72,575,8,2,4.21,2.00,180.00,4.59,1.79,-27.71,-280.72,-33.30,-280.72,1.00,99.00,99.00,
left turn real_038.trj,1593.00,-35.05,-280.72,0.00,1.30,1.60,4.12,3.28,-1.98,-2.28,1.64,-0.01,6:00,rear end,2.48,179.99,575,8,2,4.21,2.00,180.00,0.84,1.64,-34.62,-280.72,-38.96,-280.72,585,8,2,4.21,2.00,179.99,4.12,1.64,-25.75,-280.72,-31.04,-280.72,1.00,99.00,99.00,
left turn real_038.trj,1593.80,7.57,-445.38,0.00,1.50,2.00,4.32,2.80,-2.14,-2.14,1.40,13.78,5:32,rear end,2.94,86.89,725,5,1,4.61,1.95,76.83,1.60,1.40,7.57,-445.38,9.39,-437.60,726,5,1,4.61,1.95,90.60,4.32,1.40,9.71,-454.33,9.63,-447.23,1.00,99.00,99.00,
left turn real_038.trj,1591.80,5.52,-388.96,0.00,0.60,1.20,2.00,1.34,-2.88,-2.88,0.70,0.00,6:00,rear end,0.64,90.60,653,5,2,4.64,2.00,90.60,0.00,0.64,5.52,-389.00,5.44,-380.84,660,5,2,4.21,2.00,90.60,1.34,0.70,5.59,-395.38,5.54,-390.39,1.00,99.00,99.00,
left turn real_038.trj,1595.00,5.61,-397.68,0.00,1.40,3.40,0.98,0.70,-1.95,-1.95,0.37,0.00,6:00,rear end,0.60,90.60,668,5,2,4.21,2.00,90.60,0.27,0.33,5.61,-397.68,5.59,-395.50,687,5,2,4.01,1.85,90.60,0.98,0.37,5.67,-402.73,5.65,-401.67,1.00,99.00,99.00,
left turn real_038.trj,1593.60,4.59,-300.63,0.00,1.30,2.20,7.15,2.98,-0.41,-3.09,1.54,0.00,6:00,rear end,5.71,90.60,597,5,2,4.21,2.00,90.60,4.17,1.54,4.60,-301.43,4.54,-295.48,599,5,2,4.61,1.95,90.60,7.15,1.44,4.77,-317.72,4.60,-301.49,1.00,99.00,99.00,
left turn real_038.trj,1593.60,5.57,-393.31,0.00,1.10,2.00,1.25,1.21,-0.36,-0.79,0.61,0.00,6:00,rear end,0.65,90.60,660,5,2,4.21,2.00,90.60,0.04,0.61,5.57,-393.36,5.47,-384.23,668,5,2,4.21,2.00,90.60,1.25,0.61,5.63,-399.32,5.57,-393.48,1.00,99.00,99.00,
left turn real_038.trj,1597.00,5.71,-407.11,0.00,1.10,4.20,0.94,0.94,-1.78,-1.78,0.49,0.04,5:59,rear end,0.45,90.64,693,5,2,4.76,2.07,90.60,0.00,0.45,5.71,-407.11,5.69,-404.62,699,5,2,4.61,1.95,90.64,0.94,0.49,5.77,-412.82,5.76,-411.67,1.00,99.00,99.00,
left turn real_038.trj,1596.60,5.78,-413.68,0.00,1.00,1.80,1.77,0.87,-3.11,-3.11,0.43,-0.04,6:00,rear end,1.15,90.63,699,5,2,4.61,1.95,90.64,1.59,0.43,5.78,-413.68,5.76,-411.37,701,5,2,4.61,1.95,90.60,0.72,0.43,5.85,-420.26,5.82,-417.11,1.00,99.00,99.00,
left turn real_038.trj,1600.20,5.10,-349.20,0.00,0.70,2.00,3.35,2.14,-0.68,-6.64,1.07,0.00,6:00,rear end,2.28,90.60,635,5,2,3.75,1.99,90.60,1.21,1.07,5.11,-349.98,5.09,-348.36,638,5,2,4.01,1.85,90.60,3.35,1.07,5.19,-357.72,5.14,-352.87,1.00,99.00,99.00,
left turn real_038.trj,1601.00,5.15,-354.02,0.00,0.80,1.00,3.42,3.15,-4.90,-4.90,1.72,0.00,6:00,rear end,1.76,90.60,638,5,2,4.01,1.85,90.60,0.03,1.72,5.16,-354.10,5.14,-352.87,644,5,2,4.61,1.95,90.60,3.18,1.42,5.23,-361.57,5.20,-358.10,1.00,99.00,99.00,
