trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_038.trj,1305.40,6.11,-444.72,0.00,0.00,0.00,5.39,4.10,-0.40,-0.40,2.27,-13.53,6:27,rear end,1.82,77.08,591,5,2,4.64,2.00,90.61,0.00,1.82,6.11,-444.72,6.11,-444.72,595,5,2,3.75,1.99,77.08,4.10,2.27,7.52,-448.97,7.52,-448.97,1.00,99.00,99.00,
left turn real_038.trj,1309.80,0.01,-235.64,0.00,0.00,0.00,7.11,5.23,1.56,1.56,2.91,-12.48,6:25,rear end,2.91,257.45,586,1,2,4.01,1.85,269.93,0.00,2.91,0.01,-235.64,0.01,-235.64,593,1,2,4.64,2.00,257.45,5.23,2.33,-1.30,-231.25,-1.30,-231.25,1.00,99.00,99.00,
left turn real_038.trj,1328.20,5.38,-375.37,0.00,0.00,0.00,0.82,0.61,-1.94,-1.94,0.33,-19.16,6:38,rear end,0.54,74.99,600,5,2,4.01,1.85,90.60,0.23,0.33,5.38,-375.37,5.38,-375.37,603,5,2,4.61,1.95,71.44,0.82,0.27,6.15,-379.78,6.15,-379.78,1.00,99.00,99.00,
left turn real_038.trj,1336.80,8.09,-299.95,0.00,0.00,0.00,7.00,7.00,0.00,0.00,3.50,-9.48,6:19,rear end,3.50,81.12,595,5,1,3.75,1.99,90.60,0.00,3.50,8.09,-299.95,8.09,-299.95,601,10005,1,4.01,1.85,81.12,7.00,3.50,8.74,-303.60,8.74,-303.60,1.00,99.00,99.00,
left turn real_038.trj,1363.80,5.53,-389.50,0.00,0.00,0.00,6.06,4.28,-0.85,-0.85,2.44,-12.34,6:25,rear end,2.44,78.26,625,5,2,3.75,1.99,90.60,0.00,2.44,5.53,-389.50,5.53,-389.50,632,5,2,4.76,2.07,78.26,4.28,1.84,6.90,-393.81,6.90,-393.81,1.00,99.00,99.00,
left turn real_038.trj,1397.60,5.62,-398.16,0.00,0.00,0.00,5.10,4.37,-0.42,-0.42,2.39,-12.67,6:25,rear end,2.39,77.94,638,5,2,4.01,1.85,90.60,0.00,2.39,5.62,-398.16,5.62,-398.16,642,5,2,4.61,1.95,77.94,4.37,1.98,7.00,-402.52,7.00,-402.52,1.00,99.00,99.00,
left turn real_038.trj,1416.40,5.67,-402.77,0.00,0.00,0.00,1.15,1.15,1.93,1.93,0.59,-24.11,6:48,rear end,0.56,66.49,644,5,2,4.61,1.95,90.60,0.00,0.56,5.67,-402.77,5.67,-402.77,650,5,2,4.21,2.00,66.49,1.15,0.59,6.62,-407.28,6.62,-407.28,1.00,99.00,99.00,
left turn real_038.trj,1423.00,0.02,-224.19,0.00,0.00,0.00,5.31,3.33,2.67,2.67,1.77,-20.63,6:41,rear end,1.56,249.30,628,1,2,4.21,2.00,269.93,0.00,1.56,0.02,-224.19,0.02,-224.19,631,1,2,4.01,1.85,249.30,3.33,1.77,-1.18,-220.05,-1.18,-220.05,1.00,99.00,99.00,
left turn real_038.trj,1428.60,0.03,-217.91,0.00,0.00,0.00,5.21,2.46,1.62,1.62,1.25,-21.37,6:43,rear end,1.25,248.56,633,1,2,4.61,1.95,269.93,0.00,1.25,0.03,-217.91,0.03,-217.91,637,1,2,4.64,2.00,248.56,2.46,1.21,-1.06,-213.28,-1.06,-213.28,1.00,99.00,99.00,
left turn real_038.trj,1458.80,5.71,-407.39,0.00,0.00,0.00,1.03,0.85,-0.85,-0.85,0.46,-20.32,6:41,rear end,0.57,72.22,660,5,2,4.21,2.00,90.60,0.12,0.46,5.71,-407.39,5.71,-407.39,665,5,2,4.76,2.07,70.29,0.96,0.39,6.66,-412.05,6.66,-412.05,1.00,99.00,99.00,
left turn real_038.trj,1469.80,5.73,-408.70,0.00,0.00,0.00,0.85,0.85,-0.40,-0.40,0.45,-23.59,6:47,rear end,0.40,67.01,668,5,2,4.21,2.00,90.60,0.00,0.40,5.73,-408.70,5.73,-408.70,671,5,2,4.01,1.85,67.01,0.85,0.45,6.68,-412.96,6.68,-412.96,1.00,99.00,99.00,
left turn real_038.trj,1476.60,5.73,-408.70,0.00,0.00,0.00,5.00,3.63,-0.61,-0.61,1.93,-14.44,6:29,rear end,1.70,76.16,668,5,2,4.21,2.00,90.60,0.00,1.70,5.73,-408.70,5.73,-408.70,675,5,2,3.75,1.99,76.16,3.63,1.93,7.12,-412.73,7.12,-412.73,1.00,99.00,99.00,
left turn real_038.trj,1490.80,5.73,-408.70,0.00,0.00,0.00,5.92,4.49,-0.36,-0.36,2.38,-12.71,6:25,rear end,2.10,77.89,668,5,2,4.21,2.00,90.60,0.00,2.10,5.73,-408.70,5.73,-408.70,683,5,2,3.75,1.99,77.89,4.49,2.38,7.16,-412.73,7.16,-412.73,1.00,99.00,99.00,
left turn real_038.trj,1511.00,5.83,-418.20,0.00,0.00,0.00,5.28,3.30,-0.72,-0.72,1.73,-14.84,6:30,rear end,1.57,75.76,693,5,2,4.76,2.07,90.60,0.00,1.57,5.83,-418.20,5.83,-418.20,696,5,2,4.61,1.95,75.76,3.30,1.73,7.16,-422.92,7.16,-422.92,1.00,99.00,99.00,
left turn real_038.trj,1517.40,5.83,-418.20,0.00,0.00,0.00,1.47,1.47,-0.79,-0.79,0.77,-21.09,6:42,rear end,0.70,69.51,693,5,2,4.76,2.07,90.60,0.00,0.70,5.83,-418.20,5.83,-418.20,698,5,2,4.61,1.95,69.51,1.47,0.77,7.02,-422.88,7.02,-422.88,1.00,99.00,99.00,
left turn real_038.trj,1517.60,6.55,-428.54,0.00,0.00,0.00,4.26,3.39,-0.92,-0.92,1.72,-27.05,6:54,rear end,2.62,95.57,699,5,2,4.61,1.95,117.65,1.01,1.72,6.55,-428.54,6.55,-428.54,700,5,1,4.64,2.00,90.60,4.26,1.67,9.48,-432.39,9.48,-432.39,1.00,99.00,99.00,
left turn real_038.trj,1561.60,6.09,-442.90,0.00,0.00,0.00,7.08,5.14,0.40,0.40,2.81,-11.48,6:23,rear end,2.81,79.12,714,5,2,3.75,1.99,90.60,0.00,2.81,6.09,-442.90,6.09,-442.90,716,5,2,4.61,1.95,79.12,5.14,2.33,7.49,-447.14,7.49,-447.14,1.00,99.00,99.00,
left turn real_038.trj,1562.80,-0.01,-248.62,0.00,0.00,0.00,4.96,2.33,-0.07,-0.07,1.24,-20.32,6:41,rear end,1.27,249.88,703,1,2,3.75,1.99,269.93,0.04,1.24,-0.01,-248.62,-0.01,-248.62,711,1,2,4.21,2.00,249.61,2.36,1.09,-1.22,-244.62,-1.22,-244.62,1.00,99.00,99.00,
left turn real_038.trj,1567.60,-0.01,-248.62,0.00,0.00,0.00,5.27,3.08,2.31,2.31,1.68,-20.28,6:41,rear end,1.68,249.65,703,1,2,3.75,1.99,269.93,0.00,1.68,-0.01,-248.62,-0.01,-248.62,712,1,2,4.61,1.95,249.65,3.08,1.40,-1.17,-244.42,-1.17,-244.42,1.00,99.00,99.00,
left turn real_038.trj,1589.40,6.08,-441.99,0.00,0.00,0.00,0.74,0.62,0.69,0.69,0.31,-26.36,6:53,rear end,0.43,68.28,719,5,2,4.21,2.00,90.60,0.14,0.31,6.08,-441.99,6.08,-441.99,723,5,2,4.21,2.00,64.24,0.74,0.31,6.99,-446.31,6.99,-446.31,1.00,99.00,99.00,
left turn real_038.trj,1591.40,-33.30,-280.72,0.00,0.00,0.00,3.14,2.14,0.19,0.19,1.10,-16.14,6:32,rear end,2.12,167.73,575,8,2,4.21,2.00,180.00,1.06,1.10,-33.30,-280.72,-33.30,-280.72,579,8,2,4.61,1.95,163.86,3.14,1.04,-28.79,-279.47,-28.79,-279.47,1.00,99.00,99.00,
left turn real_038.trj,1598.60,6.07,-440.97,0.00,0.00,0.00,0.86,0.61,1.46,1.46,0.31,-26.09,6:52,rear end,0.58,70.85,719,5,2,4.21,2.00,90.60,0.30,0.31,6.07,-440.97,6.07,-440.97,727,5,2,4.61,1.95,64.51,0.86,0.29,6.92,-445.51,6.92,-445.51,1.00,99.00,99.00,
left turn real_038.trj,1635.00,5.73,-408.59,0.00,0.00,0.00,1.53,1.53,-1.06,-1.06,0.77,-19.68,6:39,rear end,0.77,70.92,734,5,2,4.76,2.07,90.60,0.00,0.77,5.73,-408.59,5.73,-408.59,736,5,2,4.76,2.07,70.92,1.53,0.77,6.93,-413.35,6.93,-413.35,1.00,99.00,99.00,
left turn real_038.trj,1647.60,5.78,-413.79,0.00,0.00,0.00,1.18,1.18,-0.06,-0.06,0.59,-23.88,6:48,rear end,0.59,66.72,738,5,2,4.64,2.00,90.60,0.00,0.59,5.78,-413.79,5.78,-413.79,745,5,2,4.64,2.00,66.72,1.18,0.59,6.87,-418.40,6.87,-418.40,1.00,99.00,99.00,
left turn real_038.trj,1648.00,-3.53,-263.62,0.00,0.00,0.00,10.52,9.03,1.78,1.78,4.66,-11.06,6:22,rear end,5.45,259.66,742,1,1,4.21,2.00,269.93,0.81,4.66,-3.53,-263.62,-3.53,-263.62,744,10007,1,4.61,1.95,258.87,9.83,4.38,-4.35,-260.72,-4.35,-260.72,1.00,99.00,99.00,
left turn real_038.trj,1687.80,-3.47,-217.20,0.00,0.00,0.00,3.78,3.74,1.65,1.65,1.95,15.90,5:28,rear end,1.78,285.83,758,1,1,4.76,2.07,269.93,0.00,1.78,-3.47,-217.20,-3.47,-217.20,762,1,1,4.61,1.95,285.83,3.74,1.95,-2.20,-212.47,-2.20,-212.47,1.00,99.00,99.00,
left turn real_038.trj,1691.20,-0.03,-266.23,0.00,0.00,0.00,4.72,2.03,1.64,1.64,1.08,-25.17,6:50,rear end,0.95,244.76,743,1,2,4.21,2.00,269.93,0.00,0.95,-0.03,-266.23,-0.03,-266.23,756,1,2,3.75,1.99,244.76,2.03,1.08,-1.18,-262.25,-1.18,-262.25,1.00,99.00,99.00,
left turn real_038.trj,1696.00,5.99,-433.46,0.00,0.00,0.00,7.11,6.07,0.88,0.88,3.22,-10.47,6:21,rear end,2.89,80.20,766,5,2,4.21,2.00,90.60,0.04,2.85,5.99,-433.46,5.99,-433.46,769,5,2,3.75,1.99,80.13,6.11,3.22,7.46,-437.51,7.46,-437.51,1.00,99.00,99.00,
left turn real_038.trj,1697.00,-0.03,-266.29,0.00,0.00,0.00,1.78,1.78,1.48,1.48,0.89,-25.55,6:51,rear end,0.89,244.38,743,1,2,4.21,2.00,269.93,0.00,0.89,-0.03,-266.29,-0.03,-266.29,757,1,2,4.21,2.00,244.38,1.78,0.89,-1.14,-262.10,-1.14,-262.10,1.00,99.00,99.00,
left turn real_038.trj,1697.80,-0.03,-266.29,0.00,0.00,0.00,4.20,3.43,1.98,1.98,1.72,-24.27,6:49,rear end,1.72,245.65,743,1,2,4.21,2.00,269.93,0.00,1.72,-0.03,-266.29,-0.03,-266.29,757,1,1,4.21,2.00,245.65,3.43,1.72,-2.10,-264.18,-2.10,-264.18,1.00,99.00,99.00,
left turn real_038.trj,1709.20,-0.04,-272.86,0.00,0.00,0.00,4.95,3.41,2.71,2.71,1.71,-20.10,6:40,rear end,1.71,249.83,743,10006,1,4.21,2.00,269.93,0.00,1.71,-0.04,-272.86,-0.04,-272.86,760,1,2,4.21,2.00,249.83,3.41,1.71,-1.25,-268.59,-1.25,-268.59,1.00,99.00,99.00,
left turn real_038.trj,1716.60,-0.02,-253.60,0.00,0.00,0.00,8.66,7.84,2.11,2.11,3.98,-9.15,6:18,rear end,3.86,260.78,772,1,2,4.64,2.00,269.93,0.00,3.86,-0.02,-253.60,-0.02,-253.60,775,1,1,4.61,1.95,260.78,7.84,3.98,-1.66,-249.47,-1.66,-249.47,1.00,99.00,99.00,
left turn real_038.trj,1726.20,5.95,-429.71,0.00,0.00,0.00,4.74,3.33,0.12,0.12,1.67,-13.92,6:28,rear end,2.13,78.25,779,5,2,3.75,1.99,90.60,0.48,1.66,5.95,-429.71,5.95,-429.71,780,5,2,4.01,1.85,76.68,3.80,1.67,7.33,-433.64,7.33,-433.64,1.00,99.00,99.00,
left turn real_038.trj,1758.40,8.08,-299.67,0.00,0.00,0.00,7.74,7.74,0.00,0.00,3.87,-12.70,6:25,rear end,3.87,77.91,783,5,1,4.21,2.00,90.60,0.00,3.87,8.08,-299.67,8.08,-299.67,785,10005,1,4.21,2.00,77.91,7.74,3.87,9.07,-302.54,9.07,-302.54,1.00,99.00,99.00,
left turn real_038.trj,1768.00,5.52,-388.72,0.00,0.00,0.00,2.56,2.35,0.00,0.00,1.23,-19.20,6:38,rear end,1.44,72.75,790,5,2,4.21,2.00,90.60,0.22,1.23,5.52,-388.72,5.52,-388.72,792,5,2,4.64,2.00,71.40,2.56,1.12,6.72,-393.16,6.72,-393.16,1.00,99.00,99.00,
left turn real_038.trj,1778.40,5.62,-398.50,0.00,0.00,0.00,0.59,0.59,-0.49,-0.49,0.32,-24.96,6:50,rear end,0.28,65.64,798,5,2,4.21,2.00,90.60,0.00,0.28,5.62,-398.50,5.62,-398.50,801,5,2,4.01,1.85,65.64,0.59,0.32,6.55,-402.70,6.55,-402.70,1.00,99.00,99.00,
left turn real_038.trj,1783.80,5.57,-393.59,0.00,0.00,0.00,0.73,0.73,1.42,1.42,0.38,-27.47,6:55,rear end,0.35,63.13,795,5,2,4.61,1.95,90.60,0.00,0.35,5.57,-393.59,5.57,-393.59,798,5,2,4.21,2.00,63.13,0.73,0.38,6.46,-398.13,6.46,-398.13,1.00,99.00,99.00,
left turn real_038.trj,1798.00,5.57,-393.59,0.00,0.00,0.00,0.83,0.83,-0.40,-0.40,0.44,-21.92,6:44,rear end,0.44,68.68,795,5,2,4.61,1.95,90.60,0.00,0.44,5.57,-393.59,5.57,-393.59,813,5,2,4.76,2.07,68.68,0.83,0.40,6.48,-398.42,6.48,-398.42,1.00,99.00,99.00,
left turn real_038.trj,1809.80,5.68,-403.98,0.00,0.00,0.00,0.64,0.64,-0.04,-0.04,0.33,-23.57,6:47,rear end,0.33,67.03,816,5,2,4.64,2.00,90.60,0.00,0.33,5.68,-403.98,5.68,-403.98,818,5,2,4.76,2.07,67.03,0.64,0.31,6.55,-408.78,6.55,-408.78,1.00,99.00,99.00,
left turn real_038.trj,1826.60,6.23,-309.95,0.00,0.00,0.00,5.14,2.22,2.15,2.15,1.11,-44.11,7:28,lane change,1.73,100.93,791,5,2,4.21,2.00,134.71,0.89,1.11,6.23,-309.95,6.23,-309.95,793,5,1,4.21,2.00,90.60,2.77,1.11,8.23,-313.77,8.23,-313.77,1.00,99.00,99.00,
left turn real_038.trj,1844.80,5.82,-417.57,0.00,0.00,0.00,0.54,0.54,0.11,0.11,0.29,-24.42,6:49,rear end,0.29,66.18,832,5,2,4.21,2.00,90.60,0.00,0.29,5.82,-417.57,5.82,-417.57,838,5,2,4.76,2.07,66.18,0.54,0.25,6.68,-422.12,6.68,-422.12,1.00,99.00,99.00,
left turn real_038.trj,1844.20,-0.04,-272.74,0.00,0.00,0.00,5.61,3.25,2.38,2.38,1.64,-19.94,6:40,rear end,1.61,249.99,810,10006,1,4.36,1.97,269.93,0.00,1.61,-0.04,-272.74,-0.04,-272.74,820,1,2,4.21,2.00,249.99,3.25,1.64,-1.26,-268.42,-1.26,-268.42,1.00,99.00,99.00,
left turn real_038.trj,1847.00,-0.04,-272.74,0.00,0.00,0.00,6.70,5.06,2.18,2.18,2.53,-13.88,6:28,rear end,2.53,256.05,810,10006,1,4.36,1.97,269.93,0.00,2.53,-0.04,-272.74,-0.04,-272.74,826,1,2,4.36,1.97,256.05,5.06,2.53,-1.39,-268.27,-1.39,-268.27,1.00,99.00,99.00,
left turn real_038.trj,1850.40,-0.03,-266.30,0.00,0.00,0.00,6.11,3.89,-2.34,-2.34,2.16,-12.97,6:26,rear end,2.51,257.77,828,1,2,3.75,1.99,269.93,0.36,2.16,-0.03,-266.30,-0.03,-266.30,837,1,2,4.64,2.00,256.96,4.24,1.73,-1.33,-262.06,-1.33,-262.06,1.00,99.00,99.00,
left turn real_038.trj,1853.60,5.82,-417.57,0.00,0.00,0.00,7.51,5.50,0.20,0.20,2.88,-11.02,6:22,rear end,2.88,79.58,832,5,2,4.21,2.00,90.60,0.00,2.88,5.82,-417.57,5.82,-417.57,841,5,2,4.64,2.00,79.58,5.50,2.62,7.22,-422.05,7.22,-422.05,1.00,99.00,99.00,
left turn real_038.trj,1864.40,5.82,-417.04,0.00,0.00,0.00,2.18,1.95,-1.14,-1.14,1.04,-17.55,6:35,rear end,1.14,75.02,832,5,2,4.21,2.00,90.60,0.24,0.91,5.82,-417.04,5.82,-417.04,843,5,2,4.01,1.85,73.05,2.18,1.04,7.12,-421.18,7.12,-421.18,1.00,99.00,99.00,
left turn real_038.trj,1895.20,5.25,-363.59,0.00,0.00,0.00,0.38,0.38,-0.65,-0.65,0.20,-22.39,6:45,rear end,0.17,68.21,846,5,2,4.36,1.97,90.60,0.00,0.17,5.25,-363.59,5.25,-363.59,855,5,2,4.01,1.85,68.21,0.38,0.20,6.00,-367.87,6.00,-367.87,1.00,99.00,99.00,
left turn real_038.trj,1899.80,5.20,-358.72,0.00,0.00,0.00,0.70,0.70,0.78,0.78,0.36,-28.26,6:57,rear end,0.36,62.34,832,5,2,4.21,2.00,90.60,0.00,0.36,5.20,-358.72,5.20,-358.72,846,5,2,4.36,1.97,62.34,0.70,0.35,6.11,-363.12,6.11,-363.12,1.00,99.00,99.00,
left turn real_038.trj,1906.40,5.20,-358.72,0.00,0.00,0.00,0.80,0.80,-0.34,-0.34,0.42,-24.35,6:49,rear end,0.37,66.26,832,5,2,4.21,2.00,90.60,0.00,0.37,5.20,-358.72,5.20,-358.72,859,5,2,3.75,1.99,66.26,0.80,0.42,6.18,-362.85,6.18,-362.85,1.00,99.00,99.00,
left turn real_038.trj,1913.60,5.20,-358.72,0.00,0.00,0.00,2.46,2.38,-0.81,-0.81,1.28,-17.06,6:34,rear end,1.28,73.54,832,5,2,4.21,2.00,90.60,0.00,1.28,5.20,-358.72,5.20,-358.72,863,5,2,4.76,2.07,73.54,2.38,1.10,6.46,-363.23,6.46,-363.23,1.00,99.00,99.00,
left turn real_038.trj,1950.60,5.41,-378.72,0.00,0.00,0.00,4.76,2.57,-0.84,-0.84,1.46,-17.30,6:35,rear end,1.11,73.30,870,5,2,4.76,2.07,90.60,0.00,1.11,5.41,-378.72,5.41,-378.72,874,5,2,3.75,1.99,73.30,2.57,1.46,6.76,-383.01,6.76,-383.01,1.00,99.00,99.00,
left turn real_038.trj,1965.00,5.52,-389.05,0.00,0.00,0.00,4.38,3.86,-0.76,-0.76,1.99,-13.58,6:27,rear end,1.87,77.03,875,5,2,4.61,1.95,90.60,0.00,1.87,5.52,-389.05,5.52,-389.05,884,5,2,4.21,2.00,77.03,3.86,1.99,6.92,-393.51,6.92,-393.51,1.00,99.00,99.00,
left turn real_038.trj,2000.60,-25.36,-280.72,0.00,0.00,0.00,2.83,2.36,-6.20,-6.20,1.25,-13.47,6:27,rear end,1.73,168.26,831,8,2,3.75,1.99,179.97,0.49,1.25,-25.36,-280.72,-25.36,-280.72,832,8,2,4.21,2.00,166.50,2.83,1.11,-21.33,-279.37,-21.33,-279.37,1.00,99.00,99.00,
left turn real_038.trj,2001.80,5.07,-345.68,0.00,0.00,0.00,5.11,4.55,2.84,2.84,2.35,-20.78,6:42,rear end,2.35,69.82,893,5,2,4.21,2.00,90.60,0.00,2.35,5.07,-345.68,5.07,-345.68,894,5,1,4.61,1.95,69.82,4.55,2.20,7.17,-347.60,7.17,-347.60,1.00,99.00,99.00,
left turn real_038.trj,2010.20,-38.49,-278.57,0.00,0.00,0.00,3.17,3.17,-2.88,-2.88,1.76,35.27,4:49,lane change,1.76,180.00,831,8,1,3.75,1.99,144.73,0.00,1.76,-38.49,-278.57,-38.49,-278.57,867,8,2,4.64,2.00,180.00,3.17,1.41,-35.27,-280.72,-35.27,-280.72,1.00,99.00,99.00,
left turn real_038.trj,2032.80,-3.53,-262.13,0.00,0.00,0.00,10.55,9.64,1.47,1.47,5.05,-3.17,6:06,rear end,5.18,266.95,910,1,1,4.64,2.00,269.93,0.60,4.59,-3.53,-262.13,-3.53,-262.13,911,10007,1,4.21,2.00,266.76,10.23,5.05,-3.71,-257.71,-3.71,-257.71,1.00,99.00,99.00,
left turn real_038.trj,2058.20,4.73,-313.87,0.00,0.00,0.00,0.52,0.52,0.24,0.24,0.27,-25.86,6:52,rear end,0.25,64.74,904,5,2,4.76,2.07,90.60,0.00,0.25,4.73,-313.87,4.73,-313.87,917,5,2,4.61,1.95,64.74,0.52,0.27,5.59,-318.61,5.59,-318.61,1.00,99.00,99.00,
left turn real_038.trj,2111.20,4.78,-318.14,0.00,0.00,0.00,3.99,2.40,2.13,2.13,1.27,-18.88,6:38,rear end,2.21,76.87,930,5,2,4.21,2.00,90.60,1.15,1.13,4.78,-318.14,4.78,-318.14,932,5,2,3.75,1.99,71.72,3.46,1.27,6.09,-322.14,6.09,-322.14,1.00,99.00,99.00,
left turn real_038.trj,2112.40,4.67,-307.44,0.00,0.00,0.00,0.59,0.59,0.60,0.60,0.31,-26.46,6:53,rear end,0.28,64.14,904,5,2,4.76,2.07,90.60,0.00,0.28,4.67,-307.44,4.67,-307.44,920,5,2,4.61,1.95,64.14,0.59,0.31,5.51,-312.20,5.51,-312.20,1.00,99.00,99.00,
left turn real_038.trj,2119.40,4.67,-307.44,0.00,0.00,0.00,0.62,0.62,0.67,0.67,0.33,-27.10,6:54,rear end,0.28,63.50,904,5,2,4.76,2.07,90.60,0.00,0.28,4.67,-307.44,4.67,-307.44,930,5,2,4.21,2.00,63.50,0.62,0.33,5.56,-312.02,5.56,-312.02,1.00,99.00,99.00,
left turn real_038.trj,2119.80,4.92,-331.82,0.00,0.00,0.00,2.08,1.18,-1.69,-1.69,0.67,-18.84,6:38,rear end,1.44,79.04,940,5,2,4.76,2.07,90.60,0.99,0.51,4.92,-331.82,4.92,-331.82,941,5,2,3.75,1.99,71.77,2.08,0.67,6.00,-336.19,6.00,-336.19,1.00,99.00,99.00,
left turn real_038.trj,2120.80,4.67,-307.44,0.00,0.00,0.00,4.28,3.81,2.40,2.40,2.05,-25.78,6:52,rear end,1.76,64.82,904,5,2,4.76,2.07,90.60,0.00,1.76,4.67,-307.44,4.67,-307.44,930,5,1,4.21,2.00,64.82,3.81,2.05,7.16,-309.09,7.16,-309.09,1.00,99.00,99.00,
left turn real_038.trj,2124.00,4.90,-330.17,0.00,0.00,0.00,0.99,0.33,-0.78,-0.78,0.17,-18.10,6:36,rear end,0.82,80.40,940,5,2,4.76,2.07,90.60,0.72,0.17,4.90,-330.17,4.90,-330.17,944,5,2,4.76,2.07,72.50,0.93,0.17,5.68,-335.03,5.68,-335.03,1.00,99.00,99.00,
left turn real_038.trj,2154.80,4.71,-311.86,0.00,0.00,0.00,4.62,1.53,-4.68,-4.68,0.77,-11.24,6:22,rear end,3.94,84.03,949,5,2,4.01,1.85,90.60,3.29,0.77,4.71,-311.86,4.71,-311.86,950,5,2,3.75,1.99,79.36,4.62,0.77,6.17,-315.78,6.17,-315.78,1.00,99.00,99.00,
left turn real_038.trj,2175.40,-3.49,-264.21,0.00,0.00,0.00,12.26,12.26,-0.27,-0.27,6.23,-6.43,6:13,rear end,6.23,261.90,962,1,1,4.61,1.95,268.33,0.00,6.23,-3.49,-264.21,-3.49,-264.21,967,10007,1,4.64,2.00,261.90,12.26,6.03,-4.16,-259.95,-4.16,-259.95,1.00,99.00,99.00,
left turn real_038.trj,2178.00,-3.49,-264.21,0.00,0.00,0.00,11.93,11.84,0.14,0.14,6.11,-7.06,6:14,rear end,5.74,261.27,962,1,1,4.61,1.95,268.33,0.00,5.74,-3.49,-264.21,-3.49,-264.21,968,10007,1,4.21,2.00,261.27,11.84,6.11,-4.22,-260.30,-4.22,-260.30,1.00,99.00,99.00,
left turn real_038.trj,2179.80,8.09,-300.39,0.00,0.00,0.00,7.71,7.71,0.00,0.00,4.10,-7.09,6:14,rear end,4.10,83.51,960,5,1,4.01,1.85,90.60,0.00,4.10,8.09,-300.39,8.09,-300.39,963,10005,1,4.21,2.00,83.51,7.71,3.61,8.61,-304.06,8.61,-304.06,1.00,99.00,99.00,
left turn real_038.trj,2189.40,-3.50,-239.37,0.00,0.00,0.00,5.64,4.98,0.00,0.00,2.49,11.15,5:38,rear end,3.15,279.90,974,1,1,4.21,2.00,269.93,0.67,2.49,-3.50,-239.37,-3.50,-239.37,978,1,2,4.21,2.00,281.08,5.64,2.49,-1.86,-235.70,-1.86,-235.70,1.00,99.00,99.00,
left turn real_038.trj,2197.80,4.94,-333.69,0.00,0.00,0.00,3.99,3.94,-1.92,-1.92,2.25,-12.71,6:25,rear end,2.25,77.89,977,5,2,4.01,1.85,90.60,0.00,2.25,4.94,-333.69,4.94,-333.69,981,5,2,4.76,2.07,77.89,3.94,1.69,6.30,-338.13,6.30,-338.13,1.00,99.00,99.00,
left turn real_038.trj,2204.00,5.00,-339.57,0.00,0.00,0.00,4.97,4.97,-1.30,-1.30,2.72,-11.54,6:23,rear end,2.25,79.06,982,5,2,4.61,1.95,90.60,0.00,2.25,5.00,-339.57,5.00,-339.57,983,5,2,4.01,1.85,79.06,4.97,2.72,6.44,-343.93,6.44,-343.93,1.00,99.00,99.00,
left turn real_038.trj,2250.80,5.39,-376.45,0.00,0.00,0.00,4.13,4.04,-2.98,-2.98,2.05,-12.12,6:24,rear end,2.15,78.75,1006,5,2,4.61,1.95,90.60,0.10,2.05,5.39,-376.45,5.39,-376.45,1007,5,2,4.64,2.00,78.49,4.13,1.99,6.76,-381.12,6.76,-381.12,1.00,99.00,99.00,
left turn real_038.trj,2253.80,-0.02,-259.90,0.00,0.00,0.00,5.67,4.63,2.68,2.68,2.37,-18.25,6:36,rear end,2.26,251.68,948,1,2,4.61,1.95,269.93,0.00,2.26,-0.02,-259.90,-0.02,-259.90,979,1,1,4.36,1.97,251.68,4.63,2.37,-1.76,-256.81,-1.76,-256.81,1.00,99.00,99.00,
left turn real_038.trj,2264.00,5.07,-346.04,0.00,0.00,0.00,0.71,0.41,1.15,1.15,0.21,-25.21,6:50,rear end,0.53,73.37,992,5,2,4.61,1.95,90.60,0.37,0.21,5.07,-346.04,5.07,-346.04,999,5,2,4.76,2.07,65.39,0.71,0.20,5.91,-350.86,5.91,-350.86,1.00,99.00,99.00,
left turn real_038.trj,2275.60,4.87,-326.99,0.00,0.00,0.00,3.45,1.00,-1.65,-1.65,0.50,-13.25,6:27,rear end,3.07,83.21,1006,5,2,4.61,1.95,90.60,2.74,0.50,4.87,-326.99,4.87,-326.99,1011,5,2,4.61,1.95,77.35,3.45,0.50,6.01,-331.74,6.01,-331.74,1.00,99.00,99.00,
left turn real_038.trj,2285.80,-27.61,-280.72,0.00,0.00,0.00,3.96,3.57,-0.19,-0.19,1.78,-13.95,6:28,rear end,2.18,167.32,1001,8,2,4.76,2.07,179.97,0.41,1.78,-27.61,-280.72,-27.61,-280.72,1003,8,1,4.76,2.07,166.02,3.96,1.78,-23.30,-279.20,-23.30,-279.20,1.00,99.00,99.00,
