trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_036.trj,1113.20,5.03,-342.04,0.00,0.00,0.00,6.06,5.66,0.21,0.21,2.87,-10.84,6:22,rear end,2.78,79.76,517,5,2,4.64,2.00,90.60,0.00,2.78,5.03,-342.04,5.03,-342.04,524,5,2,4.61,1.95,79.76,5.66,2.87,6.46,-346.73,6.46,-346.73,1.00,99.00,99.00,
left turn real_036.trj,1128.20,-0.04,-272.44,0.00,0.00,0.00,5.05,2.69,1.96,1.96,1.49,-21.93,6:44,rear end,1.19,248.00,483,10006,1,4.64,2.00,269.93,0.00,1.19,-0.04,-272.44,-0.04,-272.44,484,1,2,4.01,1.85,248.00,2.69,1.49,-1.21,-268.10,-1.21,-268.10,1.00,99.00,99.00,
left turn real_036.trj,1137.60,-0.03,-266.18,0.00,0.00,0.00,5.54,4.19,2.39,2.39,2.09,-18.84,6:38,rear end,2.09,251.09,486,1,2,4.76,2.07,269.93,0.00,2.09,-0.03,-266.18,-0.03,-266.18,489,1,1,4.76,2.07,251.09,4.19,2.09,-1.66,-262.38,-1.66,-262.38,1.00,99.00,99.00,
left turn real_036.trj,1140.80,-3.50,-278.31,0.00,0.00,0.00,6.79,7.32,1.50,1.50,3.77,-103.93,9:28,crossing,3.20,179.41,489,10001,1,4.76,2.07,269.38,1.54,3.55,-3.50,-278.31,-3.50,-278.31,505,8,2,4.64,2.00,165.45,6.79,3.77,-6.30,-281.09,-6.30,-281.09,1.00,99.00,99.00,
left turn real_036.trj,1164.40,4.88,-327.92,0.00,0.00,0.00,3.71,3.71,-0.65,-0.65,2.03,-13.91,6:28,rear end,2.03,76.69,540,5,2,4.01,1.85,90.60,0.00,2.03,4.88,-327.92,4.88,-327.92,542,5,2,4.61,1.95,76.69,3.71,1.68,6.23,-332.27,6.23,-332.27,1.00,99.00,99.00,
left turn real_036.trj,1244.40,-3.53,-263.32,0.00,0.00,0.00,12.17,12.17,-0.15,-0.15,6.76,-9.21,6:18,rear end,6.76,260.72,563,1,1,4.01,1.85,269.93,0.00,6.76,-3.53,-263.32,-3.53,-263.32,572,10007,1,4.64,2.00,260.72,12.17,5.41,-4.26,-260.28,-4.26,-260.28,1.00,99.00,99.00,
left turn real_036.trj,1249.80,4.74,-314.53,0.00,0.00,0.00,0.62,0.62,0.67,0.67,0.32,-27.09,6:54,rear end,0.29,63.51,565,5,2,4.64,2.00,90.60,0.00,0.29,4.74,-314.53,4.74,-314.53,567,5,2,4.21,2.00,63.51,0.62,0.32,5.64,-319.05,5.64,-319.05,1.00,99.00,99.00,
left turn real_036.trj,1249.40,8.13,-304.09,0.00,0.00,0.00,7.88,6.36,1.97,1.97,3.62,-0.91,6:02,rear end,3.62,89.69,568,5,1,3.75,1.99,90.60,0.00,3.62,8.13,-304.09,8.13,-304.09,569,10005,1,4.76,2.07,89.69,6.36,2.74,8.21,-307.41,8.21,-307.41,1.00,99.00,99.00,
left turn real_036.trj,1250.00,8.08,-299.58,0.00,0.00,0.00,7.88,7.49,1.85,1.85,4.03,-10.69,6:21,rear end,4.03,79.92,561,5,1,4.21,2.00,90.60,0.00,4.03,8.08,-299.58,8.08,-299.58,569,10005,1,4.76,2.07,79.92,7.49,3.46,8.85,-303.36,8.85,-303.36,1.00,99.00,99.00,
left turn real_036.trj,1264.20,3.79,-288.96,0.00,0.00,0.00,7.13,2.79,2.13,2.13,1.48,-13.21,6:26,rear end,1.75,91.57,540,10004,1,4.01,1.85,103.81,0.28,1.48,3.79,-288.96,3.79,-288.96,549,10000,2,4.21,2.00,90.60,3.06,1.31,4.51,-292.93,4.51,-292.93,1.00,99.00,99.00,
left turn real_036.trj,1266.20,3.75,-288.87,0.00,0.00,0.00,8.01,5.61,2.75,2.75,2.98,-13.73,6:27,rear end,2.98,90.60,540,10004,1,4.01,1.85,104.33,0.00,2.98,3.75,-288.87,3.75,-288.87,558,10000,2,4.21,2.00,90.60,5.61,2.63,4.51,-292.42,4.51,-292.42,1.00,99.00,99.00,
left turn real_036.trj,1267.80,3.75,-288.86,0.00,0.00,0.00,7.27,6.79,2.32,2.32,3.72,-13.78,6:28,rear end,3.72,90.62,540,10004,1,4.01,1.85,104.40,0.00,3.72,3.75,-288.86,3.75,-288.86,564,10000,2,4.61,1.95,90.62,6.79,3.07,4.50,-292.14,4.50,-292.14,1.00,99.00,99.00,
left turn real_036.trj,1274.40,4.62,-303.49,0.00,0.00,0.00,3.32,3.24,-3.55,-3.55,1.62,-13.55,6:27,rear end,1.62,77.06,579,5,2,4.61,1.95,90.60,0.00,1.62,4.62,-303.49,4.62,-303.49,582,5,2,4.61,1.95,77.06,3.24,1.62,5.99,-308.10,5.99,-308.10,1.00,99.00,99.00,
left turn real_036.trj,1337.60,4.69,-309.48,0.00,0.00,0.00,0.55,0.55,0.52,0.52,0.30,-26.52,6:53,rear end,0.30,64.08,600,5,2,4.01,1.85,90.60,0.00,0.30,4.69,-309.48,4.69,-309.48,603,5,2,4.61,1.95,64.08,0.55,0.25,5.53,-313.86,5.53,-313.86,1.00,99.00,99.00,
left turn real_036.trj,1347.60,8.10,-300.78,0.00,0.00,0.00,8.22,8.22,0.00,0.00,4.11,-3.71,6:07,rear end,4.11,86.89,606,5,1,4.76,2.07,90.60,0.00,4.11,8.10,-300.78,8.10,-300.78,611,10005,1,4.76,2.07,86.89,8.22,4.11,8.38,-305.50,8.38,-305.50,1.00,99.00,99.00,
left turn real_036.trj,1411.20,-0.04,-272.76,0.00,0.00,0.00,5.25,2.71,2.26,2.26,1.44,-22.61,6:45,rear end,1.27,247.32,605,10006,1,4.21,2.00,269.93,0.00,1.27,-0.04,-272.76,-0.04,-272.76,608,1,2,4.01,1.85,247.32,2.71,1.44,-1.20,-268.64,-1.20,-268.64,1.00,99.00,99.00,
left turn real_036.trj,1418.20,5.02,-341.23,0.00,0.00,0.00,0.62,0.37,-0.10,-0.10,0.20,-20.98,6:42,rear end,0.44,75.00,638,5,2,4.01,1.85,90.60,0.25,0.20,5.02,-341.23,5.02,-341.23,642,5,2,4.61,1.95,69.62,0.60,0.17,5.75,-345.69,5.75,-345.69,1.00,99.00,99.00,
left turn real_036.trj,1420.00,4.87,-327.00,0.00,0.00,0.00,0.59,0.59,0.42,0.42,0.33,-25.02,6:50,rear end,0.33,65.58,625,5,2,3.75,1.99,90.60,0.00,0.33,4.87,-327.00,4.87,-327.00,632,5,2,4.76,2.07,65.58,0.59,0.25,5.71,-331.34,5.71,-331.34,1.00,99.00,99.00,
left turn real_036.trj,1421.40,4.78,-317.99,0.00,0.00,0.00,0.80,0.67,0.61,0.61,0.37,-27.92,6:56,rear end,0.30,62.68,616,5,2,4.64,2.00,90.60,0.00,0.30,4.78,-317.99,4.78,-317.99,622,5,2,3.75,1.99,62.68,0.67,0.37,5.69,-322.30,5.69,-322.30,1.00,99.00,99.00,
left turn real_036.trj,1422.60,4.68,-308.56,0.00,0.00,0.00,0.72,0.61,0.55,0.55,0.34,-28.12,6:56,rear end,0.27,62.48,607,5,2,4.64,2.00,90.60,0.00,0.27,4.68,-308.56,4.68,-308.56,614,5,2,3.75,1.99,62.48,0.61,0.34,5.59,-312.85,5.59,-312.85,1.00,99.00,99.00,
left turn real_036.trj,1424.00,4.68,-308.56,0.00,0.00,0.00,3.73,3.73,2.35,2.35,2.07,-26.39,6:53,rear end,1.66,64.22,607,5,2,4.64,2.00,90.60,0.00,1.66,4.68,-308.56,4.68,-308.56,614,5,1,3.75,1.99,64.22,3.73,2.07,7.19,-310.00,7.19,-310.00,1.00,99.00,99.00,
left turn real_036.trj,1433.00,4.92,-331.89,0.00,0.00,0.00,0.50,0.46,0.22,0.22,0.24,-22.91,6:46,rear end,0.22,67.69,644,5,2,4.61,1.95,90.60,0.00,0.22,4.92,-331.89,4.92,-331.89,650,5,2,4.21,2.00,67.69,0.46,0.24,5.67,-336.50,5.67,-336.50,1.00,99.00,99.00,
left turn real_036.trj,1545.00,3.87,-289.17,0.00,0.00,0.00,6.32,1.54,2.04,2.04,0.83,-11.81,6:24,rear end,0.83,90.60,660,10004,1,4.21,2.00,102.42,0.00,0.83,3.87,-289.17,3.87,-289.17,665,5,2,4.76,2.07,90.60,1.54,0.71,4.52,-293.72,4.52,-293.72,1.00,99.00,99.00,
left turn real_036.trj,1553.20,4.52,-293.77,0.00,0.00,0.00,0.59,0.46,0.31,0.31,0.25,-24.01,6:48,rear end,0.22,66.59,668,5,2,4.21,2.00,90.60,0.00,0.22,4.52,-293.77,4.52,-293.77,675,5,2,3.75,1.99,66.59,0.46,0.25,5.27,-297.95,5.27,-297.95,1.00,99.00,99.00,
left turn real_036.trj,1560.60,4.67,-307.58,0.00,0.00,0.00,0.94,0.94,-1.14,-1.14,0.49,-23.09,6:46,rear end,0.45,67.51,693,5,2,4.76,2.07,90.60,0.00,0.45,4.67,-307.58,4.67,-307.58,696,5,2,4.61,1.95,67.51,0.94,0.49,5.82,-312.24,5.82,-312.24,1.00,99.00,99.00,
left turn real_036.trj,1561.80,4.52,-293.76,0.00,0.00,0.00,0.75,0.62,0.67,0.67,0.33,-28.14,6:56,rear end,0.29,62.46,668,5,2,4.21,2.00,90.60,0.00,0.29,4.52,-293.76,4.52,-293.76,683,5,2,3.75,1.99,62.46,0.62,0.33,5.43,-297.84,5.43,-297.84,1.00,99.00,99.00,
left turn real_036.trj,1563.00,4.52,-293.76,0.00,0.00,0.00,4.20,3.65,2.78,2.78,1.94,-27.87,6:56,rear end,1.71,62.73,668,5,2,4.21,2.00,90.60,0.00,1.71,4.52,-293.76,4.52,-293.76,683,5,1,3.75,1.99,62.73,3.65,1.94,6.81,-295.46,6.81,-295.46,1.00,99.00,99.00,
left turn real_036.trj,1566.40,-0.02,-255.55,0.00,0.00,0.00,5.26,3.06,2.37,2.37,1.67,-20.60,6:41,rear end,1.67,249.33,703,1,2,3.75,1.99,269.93,0.00,1.67,-0.02,-255.55,-0.02,-255.55,712,1,2,4.61,1.95,249.33,3.06,1.39,-1.17,-251.35,-1.17,-251.35,1.00,99.00,99.00,
left turn real_036.trj,1575.60,4.89,-328.77,0.00,0.00,0.00,6.23,3.97,2.62,2.62,2.17,-13.03,6:26,rear end,2.94,79.15,714,5,2,3.75,1.99,90.60,0.79,2.17,4.89,-328.77,4.89,-328.77,716,5,2,4.61,1.95,77.57,4.73,1.80,6.26,-333.05,6.26,-333.05,1.00,99.00,99.00,
left turn real_036.trj,1590.60,-32.23,-280.72,0.00,0.00,0.00,2.87,2.69,-1.93,-1.93,1.34,-14.58,6:29,rear end,1.53,166.32,699,8,2,4.61,1.95,179.99,0.19,1.34,-32.23,-280.72,-32.23,-280.72,701,8,2,4.61,1.95,165.41,2.87,1.34,-27.55,-279.43,-27.55,-279.43,1.00,99.00,99.00,
left turn real_036.trj,1625.40,8.24,-314.39,0.00,0.00,0.00,3.06,2.98,-0.79,-0.79,1.66,15.94,5:28,rear end,1.33,106.54,730,5,1,4.64,2.00,90.60,0.00,1.33,8.24,-314.39,8.24,-314.39,731,5,1,4.01,1.85,106.54,2.98,1.66,6.99,-318.78,6.99,-318.78,1.00,99.00,99.00,
left turn real_036.trj,1647.80,-3.53,-263.37,0.00,0.00,0.00,11.73,11.38,1.63,1.63,6.22,-5.43,6:11,rear end,6.22,264.50,737,1,1,3.75,1.99,269.93,0.00,6.22,-3.53,-263.37,-3.53,-263.37,744,10007,1,4.61,1.95,264.50,11.38,5.16,-3.94,-259.26,-3.94,-259.26,1.00,99.00,99.00,
left turn real_036.trj,1687.80,-3.47,-216.63,0.00,0.00,0.00,4.45,3.73,1.58,1.58,1.95,16.29,5:27,rear end,1.78,286.22,758,1,1,4.76,2.07,269.93,0.00,1.78,-3.47,-216.63,-3.47,-216.63,762,1,1,4.61,1.95,286.22,3.73,1.95,-2.21,-211.90,-2.21,-211.90,1.00,99.00,99.00,
left turn real_036.trj,1691.40,-0.03,-272.68,0.00,0.00,0.00,5.61,3.78,2.45,2.45,2.04,-19.29,6:39,rear end,1.75,250.84,739,10006,1,4.76,2.07,270.12,0.00,1.75,-0.03,-272.68,-0.03,-272.68,742,1,1,4.21,2.00,250.84,3.78,2.04,-1.51,-268.55,-1.51,-268.55,1.00,99.00,99.00,
left turn real_036.trj,1696.40,-0.03,-266.49,0.00,0.00,0.00,4.56,1.85,0.55,0.55,0.98,-23.50,6:47,rear end,0.87,246.43,743,1,2,4.21,2.00,269.93,0.00,0.87,-0.03,-266.49,-0.03,-266.49,756,1,2,3.75,1.99,246.43,1.85,0.98,-1.21,-262.51,-1.21,-262.51,1.00,99.00,99.00,
left turn real_036.trj,1697.00,-0.02,-224.55,0.00,0.00,0.00,6.23,3.23,2.80,2.80,1.64,-20.56,6:41,rear end,2.07,253.44,762,1,2,4.61,1.95,271.80,0.46,1.64,-0.02,-224.55,-0.02,-224.55,765,1,2,4.64,2.00,251.24,3.65,1.59,-1.14,-219.88,-1.14,-219.88,1.00,99.00,99.00,
left turn real_036.trj,1699.80,-0.03,-266.49,0.00,0.00,0.00,1.78,1.78,0.41,0.41,0.89,-22.51,6:45,rear end,0.89,247.42,743,1,2,4.21,2.00,269.93,0.00,0.89,-0.03,-266.49,-0.03,-266.49,757,1,2,4.21,2.00,247.42,1.78,0.89,-1.20,-262.27,-1.20,-262.27,1.00,99.00,99.00,
left turn real_036.trj,1700.80,-0.03,-266.49,0.00,0.00,0.00,4.21,3.82,1.94,1.94,1.91,-21.74,6:43,rear end,1.91,248.19,743,1,2,4.21,2.00,269.93,0.00,1.91,-0.03,-266.49,-0.03,-266.49,757,1,1,4.21,2.00,248.19,3.82,1.91,-2.38,-265.09,-2.38,-265.09,1.00,99.00,99.00,
left turn real_036.trj,1711.40,4.68,-309.06,0.00,0.00,0.00,5.33,3.87,-4.74,-4.74,2.05,-11.55,6:23,rear end,2.09,79.86,766,5,2,4.21,2.00,90.60,0.28,1.81,4.68,-309.06,4.68,-309.06,769,5,2,3.75,1.99,79.05,4.14,2.05,6.13,-313.09,6.13,-313.09,1.00,99.00,99.00,
left turn real_036.trj,1828.20,4.52,-293.71,0.00,0.00,0.00,0.61,0.61,-1.20,-1.20,0.32,-22.74,6:45,rear end,0.32,67.86,791,5,2,4.21,2.00,90.60,0.00,0.32,4.52,-293.71,4.52,-293.71,792,5,2,4.64,2.00,67.86,0.61,0.29,5.40,-298.20,5.40,-298.20,1.00,99.00,99.00,
left turn real_036.trj,1839.60,4.77,-316.97,0.00,0.00,0.00,1.75,0.83,0.84,0.84,0.43,-21.48,6:43,rear end,1.15,76.85,815,5,2,4.76,2.07,90.60,0.82,0.40,4.77,-316.97,4.77,-316.97,816,5,2,4.64,2.00,69.12,1.54,0.43,5.68,-321.83,5.68,-321.83,1.00,99.00,99.00,
left turn real_036.trj,1842.00,4.57,-298.46,0.00,0.00,0.00,0.52,0.52,-0.10,-0.10,0.28,-26.20,6:52,rear end,0.25,64.40,798,5,2,4.21,2.00,90.60,0.00,0.25,4.57,-298.46,4.57,-298.46,801,5,2,4.01,1.85,64.40,0.52,0.28,5.47,-302.64,5.47,-302.64,1.00,99.00,99.00,
left turn real_036.trj,1844.60,-0.01,-273.16,0.00,0.00,0.00,5.59,4.12,2.60,2.60,2.06,-19.94,6:40,rear end,2.06,251.16,803,10006,1,4.01,1.85,271.10,0.00,2.06,-0.01,-273.16,-0.01,-273.16,809,1,1,4.01,1.85,251.16,4.12,2.06,-1.51,-269.87,-1.51,-269.87,1.00,99.00,99.00,
left turn real_036.trj,1850.20,-0.03,-267.17,0.00,0.00,0.00,5.60,3.24,2.43,2.43,1.63,-20.11,6:40,rear end,1.60,249.82,810,1,2,4.36,1.97,269.93,0.00,1.60,-0.03,-267.17,-0.03,-267.17,820,1,2,4.21,2.00,249.82,3.24,1.63,-1.25,-262.86,-1.25,-262.86,1.00,99.00,99.00,
left turn real_036.trj,1892.00,8.14,-305.47,0.00,0.00,0.00,2.11,1.73,-6.60,-6.60,0.89,14.49,5:31,rear end,1.22,102.71,850,5,1,4.61,1.95,90.60,0.39,0.84,8.14,-305.47,8.14,-305.47,851,5,1,4.21,2.00,105.09,2.11,0.89,6.86,-309.94,6.86,-309.94,1.00,99.00,99.00,
left turn real_036.trj,1915.20,8.30,-320.71,0.00,0.00,0.00,4.57,4.57,-1.79,-1.79,2.54,12.17,5:36,rear end,2.03,102.77,858,5,1,4.64,2.00,90.60,0.00,2.03,8.30,-320.71,8.30,-320.71,862,5,1,4.01,1.85,102.77,4.57,2.54,6.98,-325.16,6.98,-325.16,1.00,99.00,99.00,
left turn real_036.trj,1955.40,5.04,-343.36,0.00,0.00,0.00,4.41,3.04,-0.59,-0.59,1.73,-16.13,6:32,rear end,1.31,74.48,870,5,2,4.76,2.07,90.60,0.00,1.31,5.04,-343.36,5.04,-343.36,874,5,2,3.75,1.99,74.48,3.04,1.73,6.41,-347.66,6.41,-347.66,1.00,99.00,99.00,
left turn real_036.trj,1957.00,5.17,-355.57,0.00,0.00,0.00,4.41,2.42,-6.10,-6.10,1.25,-11.15,6:22,rear end,3.11,83.10,875,5,2,4.61,1.95,90.60,1.98,1.17,5.17,-355.57,5.17,-355.57,876,5,2,4.21,2.00,79.45,4.33,1.25,6.62,-360.02,6.62,-360.02,1.00,99.00,99.00,
left turn real_036.trj,1969.20,5.15,-353.72,0.00,0.00,0.00,4.16,4.16,-0.60,-0.60,2.15,-13.05,6:26,rear end,2.01,77.55,875,5,2,4.61,1.95,90.60,0.00,2.01,5.15,-353.72,5.15,-353.72,884,5,2,4.21,2.00,77.55,4.16,2.15,6.56,-358.21,6.56,-358.21,1.00,99.00,99.00,
left turn real_036.trj,2032.80,-3.53,-262.05,0.00,0.00,0.00,10.37,8.03,2.76,2.76,4.21,-3.94,6:08,rear end,4.53,266.31,910,1,1,4.64,2.00,269.93,0.71,3.82,-3.53,-262.05,-3.53,-262.05,911,10007,1,4.21,2.00,265.99,8.74,4.21,-3.78,-258.36,-3.78,-258.36,1.00,99.00,99.00,
left turn real_036.trj,2108.20,4.58,-299.62,0.00,0.00,0.00,1.17,1.08,0.41,0.41,0.54,-23.68,6:47,rear end,0.63,68.69,917,5,2,4.61,1.95,90.60,0.10,0.54,4.58,-299.62,4.58,-299.62,920,5,2,4.61,1.95,66.93,1.17,0.54,5.49,-304.40,5.49,-304.40,1.00,99.00,99.00,
left turn real_036.trj,2112.20,0.03,-213.70,0.00,0.00,0.00,5.38,2.54,2.76,2.76,1.33,-21.30,6:43,rear end,1.63,250.61,934,1,2,4.61,1.95,269.93,0.33,1.33,0.03,-213.70,0.03,-213.70,942,1,2,4.76,2.07,248.62,2.84,1.21,-1.07,-209.00,-1.07,-209.00,1.00,99.00,99.00,
left turn real_036.trj,2115.00,4.53,-294.43,0.00,0.00,0.00,0.93,0.93,0.86,0.86,0.48,-25.62,6:51,rear end,0.45,64.98,917,5,2,4.61,1.95,90.60,0.00,0.45,4.53,-294.43,4.53,-294.43,930,5,2,4.21,2.00,64.98,0.93,0.48,5.46,-299.01,5.46,-299.01,1.00,99.00,99.00,
left turn real_036.trj,2123.00,4.68,-309.09,0.00,0.00,0.00,4.03,2.26,2.76,2.76,1.29,-17.97,6:36,rear end,2.24,78.65,940,5,2,4.76,2.07,90.60,1.34,0.97,4.68,-309.09,4.68,-309.09,941,5,2,3.75,1.99,72.63,3.49,1.29,6.01,-313.48,6.01,-313.48,1.00,99.00,99.00,
left turn real_036.trj,2127.00,4.59,-299.89,0.00,0.00,0.00,1.82,0.95,-4.12,-4.12,0.47,-14.47,6:29,rear end,1.37,81.02,940,5,2,4.76,2.07,90.60,0.93,0.47,4.59,-299.89,4.59,-299.89,944,5,2,4.76,2.07,76.13,1.82,0.47,5.44,-304.64,5.44,-304.64,1.00,99.00,99.00,
left turn real_036.trj,2179.80,8.09,-300.39,0.00,0.00,0.00,7.71,7.71,0.00,0.00,4.10,-7.09,6:14,rear end,4.10,83.51,960,5,1,4.01,1.85,90.60,0.00,4.10,8.09,-300.39,8.09,-300.39,963,10005,1,4.21,2.00,83.51,7.71,3.61,8.61,-304.06,8.61,-304.06,1.00,99.00,99.00,
left turn real_036.trj,2186.00,-3.53,-263.61,0.00,0.00,0.00,11.97,11.97,-0.01,-0.01,6.55,-7.13,6:14,rear end,5.43,262.80,971,1,1,4.61,1.95,269.93,0.00,5.43,-3.53,-263.61,-3.53,-263.61,972,10007,1,3.75,1.99,262.80,11.97,6.55,-4.10,-259.93,-4.10,-259.93,1.00,99.00,99.00,
left turn real_036.trj,2187.00,-3.53,-263.61,0.00,0.00,0.00,11.60,11.60,-0.32,-0.32,6.35,-5.26,6:11,rear end,5.25,264.67,971,1,1,4.61,1.95,269.93,0.00,5.25,-3.53,-263.61,-3.53,-263.61,976,10007,1,4.01,1.85,264.67,11.60,6.35,-3.93,-259.34,-3.93,-259.34,1.00,99.00,99.00,
left turn real_036.trj,2188.60,-3.53,-263.61,0.00,0.00,0.00,11.54,11.54,-0.05,-0.05,5.95,-6.53,6:13,rear end,5.59,263.40,971,1,1,4.61,1.95,269.93,0.00,5.59,-3.53,-263.61,-3.53,-263.61,974,10007,1,4.21,2.00,263.40,11.54,5.95,-4.04,-259.71,-4.04,-259.71,1.00,99.00,99.00,
left turn real_036.trj,2252.00,5.31,-369.25,0.00,0.00,0.00,1.38,1.24,-7.62,-7.62,0.63,-16.15,6:32,rear end,0.77,75.95,1006,5,2,4.61,1.95,90.60,0.15,0.63,5.31,-369.25,5.31,-369.25,1007,5,2,4.64,2.00,74.45,1.38,0.61,6.59,-373.91,6.59,-373.91,1.00,99.00,99.00,
left turn real_036.trj,2259.00,-0.04,-272.43,0.00,0.00,0.00,4.97,2.30,1.92,1.92,1.31,-24.30,6:49,rear end,0.99,245.63,996,10006,1,4.76,2.07,269.93,0.00,0.99,-0.04,-272.43,-0.04,-272.43,997,1,2,3.75,1.99,245.63,2.30,1.31,-1.20,-268.17,-1.20,-268.17,1.00,99.00,99.00,
left turn real_036.trj,2262.80,-1.58,-266.05,0.00,0.00,0.00,5.58,3.63,1.73,1.73,1.93,-43.74,7:27,lane change,1.93,269.93,993,1,2,4.01,1.85,313.66,0.00,1.93,-1.58,-266.05,-1.58,-266.05,1000,1,1,4.21,2.00,269.93,3.63,1.70,-3.53,-262.23,-3.53,-262.23,1.00,99.00,99.00,
left turn real_036.trj,2265.20,-1.58,-266.05,0.00,0.00,0.00,7.79,6.88,1.78,1.78,3.66,-43.74,7:27,lane change,3.66,269.93,993,1,2,4.01,1.85,313.66,0.00,3.66,-1.58,-266.05,-1.58,-266.05,1004,1,1,4.21,2.00,269.93,6.88,3.22,-3.53,-262.83,-3.53,-262.83,1.00,99.00,99.00,
left turn real_036.trj,2276.60,4.74,-314.88,0.00,0.00,0.00,0.58,0.55,0.39,0.39,0.27,-26.13,6:52,rear end,0.31,66.10,1006,5,2,4.61,1.95,90.60,0.04,0.27,4.74,-314.88,4.74,-314.88,1011,5,2,4.61,1.95,64.47,0.58,0.27,5.59,-319.57,5.59,-319.57,1.00,99.00,99.00,
left turn real_036.trj,2322.60,8.09,-300.20,0.00,0.00,0.00,7.32,7.32,0.00,0.00,3.78,-5.42,6:11,rear end,3.78,85.19,1029,5,1,4.21,2.00,90.60,0.00,3.78,8.09,-300.20,8.09,-300.20,1030,10005,1,4.61,1.95,85.19,7.32,3.55,8.49,-304.58,8.49,-304.58,1.00,99.00,99.00,
left turn real_036.trj,2393.80,4.52,-294.03,0.00,0.00,0.00,0.61,0.61,0.66,0.66,0.35,-25.32,6:51,rear end,0.35,65.29,1032,5,2,4.01,1.85,90.60,0.00,0.35,4.52,-294.03,4.52,-294.03,1036,5,2,4.76,2.07,65.28,0.61,0.26,5.36,-298.51,5.36,-298.51,1.00,99.00,99.00,
left turn real_036.trj,2395.60,-0.04,-272.83,0.00,0.00,0.00,6.45,4.31,1.40,1.40,2.36,-14.58,6:29,rear end,2.36,255.35,1055,10006,1,4.01,1.85,269.93,0.00,2.36,-0.04,-272.83,-0.04,-272.83,1059,1,2,4.61,1.95,255.35,4.31,1.95,-1.33,-268.46,-1.33,-268.46,1.00,99.00,99.00,
left turn real_036.trj,2399.40,4.63,-304.39,0.00,0.00,0.00,1.34,0.92,-2.52,-2.52,0.53,-20.02,6:40,rear end,0.82,76.75,1042,5,2,4.76,2.07,90.60,0.45,0.40,4.63,-304.39,4.63,-304.39,1045,5,2,3.75,1.99,70.58,1.34,0.53,5.69,-308.74,5.69,-308.74,1.00,99.00,99.00,
left turn real_036.trj,2402.80,4.85,-325.51,0.00,0.00,0.00,3.16,1.87,2.37,2.37,1.00,-20.43,6:41,rear end,2.22,77.12,1065,5,2,4.21,2.00,90.60,1.44,0.88,4.85,-325.51,4.85,-325.51,1067,5,2,4.01,1.85,70.17,3.16,1.00,6.10,-329.64,6.10,-329.64,1.00,99.00,99.00,
left turn real_036.trj,2405.00,-0.04,-271.71,0.00,0.00,0.00,7.77,5.99,2.39,2.39,3.11,-10.87,6:22,rear end,3.73,260.37,1066,1,2,4.64,2.00,269.93,0.87,2.88,-0.04,-271.71,-0.04,-271.71,1071,1,1,4.36,1.97,259.06,6.84,3.11,-1.69,-268.11,-1.69,-268.11,1.00,99.00,99.00,
left turn real_036.trj,2406.60,-1.80,-282.51,0.00,0.00,0.00,8.11,11.62,0.26,0.26,6.04,121.56,1:57,crossing,3.28,213.99,1028,10004,1,4.64,2.00,142.59,5.69,5.59,-1.80,-282.51,-1.80,-282.51,1071,10001,1,4.36,1.97,264.15,7.59,6.04,-3.39,-280.68,-3.39,-280.68,1.00,99.00,99.00,
left turn real_036.trj,2466.40,-3.53,-263.10,0.00,0.00,0.00,11.69,11.69,-0.25,-0.25,6.12,-9.36,6:19,rear end,5.56,260.57,1100,1,1,4.64,2.00,269.93,0.00,5.56,-3.53,-263.10,-3.53,-263.10,1101,10007,1,4.21,2.00,260.57,11.69,6.12,-4.28,-260.50,-4.28,-260.50,1.00,99.00,99.00,
left turn real_036.trj,2519.00,0.03,-218.19,0.00,0.00,0.00,2.08,2.08,0.79,0.79,1.04,-24.04,6:48,rear end,1.04,245.89,1125,1,2,3.75,1.99,269.93,0.00,1.04,0.03,-218.19,0.03,-218.19,1126,1,2,3.75,1.99,245.89,2.08,1.04,-1.14,-214.32,-1.14,-214.32,1.00,99.00,99.00,
left turn real_036.trj,2531.40,-0.04,-272.59,0.00,0.00,0.00,5.26,2.73,0.01,0.01,1.36,-18.29,6:37,rear end,1.36,251.64,1092,10006,1,4.76,2.07,269.93,0.00,1.36,-0.04,-272.59,-0.04,-272.59,1099,1,2,4.76,2.07,251.64,2.73,1.36,-1.22,-267.80,-1.22,-267.80,1.00,99.00,99.00,
left turn real_036.trj,2539.60,4.89,-328.64,0.00,0.00,0.00,0.58,0.58,0.52,0.52,0.32,-27.49,6:55,rear end,0.26,63.11,1122,5,2,4.64,2.00,90.60,0.00,0.26,4.89,-328.64,4.89,-328.64,1129,5,2,4.01,1.85,63.11,0.58,0.32,5.77,-333.05,5.77,-333.05,1.00,99.00,99.00,
