trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_036.trj,4070.60,4.62,-303.07,0.00,1.00,2.80,1.18,1.18,-3.89,-3.89,0.62,0.00,6:00,rear end,0.55,90.60,1783,5,2,4.21,2.00,90.60,0.00,0.55,4.62,-303.07,4.60,-301.51,1785,5,2,3.75,1.99,90.60,1.18,0.62,4.67,-308.17,4.66,-306.97,1.00,99.00,99.00,
left turn real_036.trj,4072.20,-1.06,-282.88,0.00,0.80,2.20,9.06,10.64,-1.30,-7.42,6.06,105.59,2:29,crossing,4.78,248.41,1772,10004,1,3.75,1.99,164.46,4.25,6.06,2.04,-285.79,-16.14,-280.74,1784,1,1,4.76,2.07,270.06,8.67,4.58,-3.53,-266.03,-3.52,-279.72,1.00,99.00,99.00,
left turn real_036.trj,4071.40,4.67,-307.67,0.00,1.30,3.20,1.17,0.85,-1.92,-2.04,0.43,0.00,6:00,rear end,0.74,90.60,1785,5,2,3.75,1.99,90.60,0.31,0.43,4.67,-307.67,4.65,-306.34,1790,5,2,4.01,1.85,90.60,1.17,0.43,4.72,-312.63,4.71,-311.53,1.00,99.00,99.00,
left turn real_036.trj,4074.20,4.76,-316.54,0.00,0.00,0.00,6.16,4.07,-2.12,-2.70,2.19,-9.18,6:18,lane change,4.29,83.51,1805,5,2,4.21,2.00,90.60,2.13,2.19,4.78,-318.11,4.76,-316.54,1807,5,2,4.76,2.07,81.42,6.16,1.88,4.90,-330.23,6.39,-320.41,1.00,99.00,99.00,
left turn real_036.trj,4070.60,4.74,-314.27,0.00,1.10,1.80,7.43,4.17,-0.46,-4.58,2.22,0.00,5:59,rear end,5.48,90.60,1790,5,2,4.01,1.85,90.60,3.27,2.22,4.76,-316.17,4.70,-310.65,1805,5,2,4.21,2.00,90.60,7.43,1.95,4.91,-330.30,4.76,-316.06,1.00,99.00,99.00,
left turn real_036.trj,4101.80,4.95,-334.83,0.00,1.00,1.40,6.81,6.70,-1.69,-4.53,3.40,0.00,6:00,rear end,3.51,90.60,1821,5,2,4.61,1.95,90.60,0.11,3.40,4.95,-334.84,4.94,-334.03,1823,5,2,4.64,2.00,90.60,6.81,3.30,5.11,-349.66,5.00,-339.40,1.00,99.00,99.00,
left turn real_036.trj,4108.20,4.52,-293.20,0.00,1.10,2.80,2.81,2.29,-1.00,-1.74,1.18,-6.59,6:13,rear end,1.70,91.58,1805,5,2,4.21,2.00,97.19,0.52,1.18,4.52,-293.45,4.04,-289.67,1808,5,2,4.61,1.95,90.60,2.81,1.11,4.60,-300.97,4.56,-297.50,1.00,99.00,99.00,
left turn real_036.trj,4107.40,4.61,-302.17,0.00,1.50,1.60,3.12,0.47,-0.59,-2.16,0.25,0.00,6:00,rear end,2.88,90.60,1808,5,2,4.61,1.95,90.60,3.12,0.25,4.61,-302.17,4.55,-296.70,1812,5,2,4.76,2.07,90.60,2.65,0.22,4.70,-311.09,4.62,-303.22,1.00,99.00,99.00,
left turn real_036.trj,4114.00,4.68,-308.38,0.00,0.00,0.00,3.53,1.90,0.40,0.40,0.97,-18.98,6:38,rear end,1.17,73.63,1816,5,2,4.64,2.00,90.60,0.25,0.94,4.68,-308.64,4.68,-308.38,1821,5,2,4.61,1.95,71.62,2.13,0.97,5.03,-315.89,5.96,-313.10,1.00,99.00,99.00,
left turn real_036.trj,4111.60,4.62,-303.29,0.00,1.10,2.20,2.41,2.04,-0.20,-1.91,1.05,0.00,6:00,rear end,1.36,90.60,1812,5,2,4.76,2.07,90.60,0.37,0.99,4.62,-303.46,4.58,-299.32,1816,5,2,4.64,2.00,90.60,2.41,1.05,4.70,-310.91,4.67,-307.96,1.00,99.00,99.00,
left turn real_036.trj,4156.80,8.10,-301.17,0.00,0.00,0.00,7.58,0.85,-2.12,-2.87,0.43,-1.58,6:03,rear end,6.44,89.76,1843,5,1,4.21,2.00,90.60,6.02,0.43,8.17,-307.92,8.10,-301.17,1844,5,1,4.21,2.00,89.03,6.86,0.43,8.24,-314.40,8.40,-305.09,1.00,99.00,99.00,
left turn real_036.trj,4203.80,3.88,-289.14,0.00,0.80,3.20,1.43,1.01,-3.58,-4.10,0.56,-23.49,6:47,rear end,1.00,95.55,1831,10004,1,3.75,1.99,114.09,0.48,0.56,3.91,-289.22,2.97,-287.12,1838,5,2,4.64,2.00,90.60,1.43,0.45,4.53,-294.37,4.52,-293.43,1.00,99.00,99.00,
left turn real_036.trj,4205.60,4.84,-324.18,0.00,0.70,1.40,7.03,6.99,-1.55,-7.35,3.71,0.00,6:00,rear end,3.32,90.60,1862,5,2,4.21,2.00,90.60,0.04,3.28,4.85,-324.92,4.82,-322.47,1866,5,2,3.75,1.99,90.60,7.03,3.71,5.00,-339.29,4.88,-328.11,1.00,99.00,99.00,
left turn real_036.trj,4206.80,-0.03,-266.67,0.00,0.00,0.00,6.77,1.47,3.00,3.00,0.78,-20.24,6:40,rear end,0.78,249.69,1839,1,2,4.36,1.97,269.93,0.00,0.78,-0.03,-266.67,-0.03,-266.67,1840,1,2,4.76,2.07,249.69,1.47,0.68,-0.41,-259.88,-1.22,-262.08,1.00,99.00,99.00,
left turn real_036.trj,4203.20,4.55,-296.70,0.00,1.30,1.00,2.66,0.43,-0.82,-7.49,0.23,-1.78,6:04,rear end,2.45,91.61,1838,5,2,4.64,2.00,92.38,2.66,0.21,4.55,-296.70,4.32,-291.23,1848,5,2,4.21,2.00,90.60,2.23,0.23,4.62,-303.18,4.56,-297.50,1.00,99.00,99.00,
left turn real_036.trj,4205.00,4.58,-299.49,0.00,0.80,2.40,2.09,0.67,-0.59,-3.10,0.34,0.00,6:00,rear end,1.77,90.60,1848,5,2,4.21,2.00,90.60,1.42,0.34,4.58,-299.49,4.53,-294.42,1851,5,2,4.61,1.95,90.60,2.09,0.32,4.65,-306.22,4.60,-300.83,1.00,99.00,99.00,
left turn real_036.trj,4205.00,8.29,-319.58,0.00,0.80,1.40,6.22,6.22,-2.35,-2.55,3.35,0.00,6:00,rear end,3.35,90.60,1859,5,1,4.21,2.00,90.60,0.00,3.35,8.29,-319.65,8.11,-302.40,1864,5,1,4.76,2.07,90.60,6.22,2.87,8.43,-332.96,8.25,-315.71,1.00,99.00,99.00,
left turn real_036.trj,4205.40,8.36,-326.02,0.00,0.90,0.80,5.08,2.12,-1.61,-5.74,1.11,0.00,6:00,rear end,3.98,90.60,1864,5,1,4.76,2.07,90.60,2.97,1.01,8.37,-326.57,8.16,-307.11,1863,5,1,4.61,1.95,90.60,5.08,1.11,8.45,-334.30,8.31,-321.32,1.00,99.00,99.00,
left turn real_036.trj,4211.00,4.52,-294.04,0.00,1.30,1.80,1.58,1.16,-2.11,-2.11,0.60,-0.07,6:00,rear end,1.02,90.62,1848,5,2,4.21,2.00,90.67,0.42,0.60,4.52,-294.04,4.48,-289.92,1851,5,2,4.61,1.95,90.60,1.58,0.56,4.59,-299.89,4.57,-298.38,1.00,99.00,99.00,
left turn real_036.trj,4209.80,4.78,-318.74,0.00,1.30,2.60,2.13,1.26,-2.57,-2.57,0.67,0.00,5:59,rear end,1.46,90.60,1862,5,2,4.21,2.00,90.60,0.87,0.59,4.79,-318.97,4.75,-315.72,1866,5,2,3.75,1.99,90.60,2.13,0.67,4.85,-324.82,4.82,-322.64,1.00,99.00,99.00,
left turn real_036.trj,4211.60,3.80,-289.11,0.00,0.00,0.00,6.59,0.62,-0.71,-2.24,0.32,-18.29,6:37,rear end,1.70,99.41,1838,10004,1,4.64,2.00,108.89,1.58,0.30,4.13,-290.07,3.80,-289.11,1848,5,2,4.21,2.00,90.60,1.87,0.32,4.55,-296.46,4.52,-293.54,1.00,99.00,99.00,
left turn real_036.trj,4208.80,4.74,-314.60,0.00,0.60,0.80,2.43,2.14,-0.17,-6.58,1.10,0.00,6:00,rear end,1.04,90.60,1861,5,2,4.61,1.95,90.60,0.00,1.04,4.74,-314.65,4.69,-309.48,1862,5,2,4.21,2.00,90.60,2.14,1.10,4.82,-322.05,4.74,-314.62,1.00,99.00,99.00,
left turn real_036.trj,4213.20,4.82,-322.22,0.00,0.80,1.60,5.32,4.82,-1.18,-7.64,2.64,0.00,6:00,rear end,3.13,90.60,1866,5,2,3.75,1.99,90.60,0.49,2.64,4.83,-323.01,4.79,-319.45,1870,5,2,4.61,1.95,90.60,5.32,2.19,4.94,-334.08,4.86,-326.32,1.00,99.00,99.00,
left turn real_036.trj,4216.00,4.78,-318.56,0.00,1.40,1.20,1.54,1.54,-7.70,-7.70,0.84,0.00,6:00,rear end,0.84,90.60,1866,5,2,3.75,1.99,90.60,0.00,0.84,4.78,-318.56,4.77,-317.74,1870,5,2,4.61,1.95,90.60,1.54,0.70,4.85,-324.82,4.83,-322.72,1.00,99.00,99.00,
left turn real_036.trj,4218.00,4.52,-293.96,0.00,0.50,0.20,3.56,3.55,-0.32,-1.79,1.77,-13.55,6:27,rear end,1.77,77.05,1851,5,2,4.61,1.95,90.60,0.00,1.77,4.53,-294.10,4.52,-293.79,1861,5,2,4.61,1.95,77.05,3.55,1.77,4.63,-303.86,5.84,-298.57,1.00,99.00,99.00,
left turn real_036.trj,4219.00,-0.04,-270.07,0.00,0.00,0.00,6.26,2.46,2.38,2.38,1.24,-15.71,6:31,lane change,1.58,256.09,1839,1,2,4.36,1.97,269.93,0.38,1.22,-0.04,-269.90,-0.04,-270.07,1842,1,2,4.21,2.00,254.22,2.82,1.24,-0.66,-262.94,-1.83,-267.05,1.00,99.00,99.00,
left turn real_036.trj,4217.60,-1.38,-237.81,0.00,1.50,2.80,8.16,6.15,-5.33,-5.34,3.31,0.26,5:59,lane change,5.33,257.37,1860,1,1,4.21,2.00,257.15,2.01,3.31,-1.38,-237.81,-3.43,-246.81,1877,1,2,4.76,2.07,257.41,8.16,2.84,-0.52,-224.13,-3.21,-236.17,1.00,99.00,99.00,
left turn real_036.trj,4220.80,4.75,-315.70,0.00,0.80,0.40,7.65,4.25,-2.25,-3.88,2.33,0.00,6:00,rear end,4.78,90.60,1870,5,2,4.61,1.95,90.60,2.85,1.92,4.79,-319.08,4.74,-314.18,1873,5,2,4.01,1.85,90.60,7.10,2.33,4.90,-329.45,4.79,-319.75,1.00,99.00,99.00,
left turn real_036.trj,4220.00,-0.98,-283.02,0.00,1.00,2.00,6.27,8.15,-1.63,-5.46,4.27,98.63,2:43,crossing,3.47,222.96,1838,10004,1,4.64,2.00,164.90,4.36,3.88,1.23,-284.93,-14.20,-280.76,1842,1,1,4.21,2.00,263.52,6.26,4.27,-2.33,-269.37,-3.48,-279.46,1.00,99.00,99.00,
left turn real_036.trj,4222.00,-0.02,-253.86,0.00,1.50,3.20,11.17,6.96,-1.15,-3.27,3.65,3.02,5:54,rear end,7.85,272.18,1858,1,2,4.21,2.00,269.93,4.21,3.65,-0.02,-253.06,-0.02,-257.96,1879,1,2,4.64,2.00,272.95,11.17,3.32,-1.30,-224.58,-0.01,-249.51,1.00,99.00,99.00,
left turn real_036.trj,4227.40,-0.02,-259.84,0.00,0.00,0.00,6.09,1.55,1.37,1.37,0.81,-16.54,6:33,rear end,1.76,257.80,1858,1,2,4.21,2.00,269.93,1.00,0.81,-0.02,-258.92,-0.02,-259.84,1879,1,2,4.64,2.00,253.39,2.48,0.74,-0.28,-252.16,-1.26,-255.44,1.00,99.00,99.00,
left turn real_036.trj,4227.00,4.62,-302.98,0.00,1.00,2.80,2.07,2.07,-1.78,-1.96,1.13,0.00,6:00,rear end,0.94,90.60,1870,5,2,4.61,1.95,90.60,0.00,0.94,4.62,-302.98,4.61,-301.75,1873,5,2,4.01,1.85,90.60,2.07,1.13,4.69,-309.33,4.66,-307.25,1.00,99.00,99.00,
left turn real_036.trj,4224.80,4.73,-313.41,0.00,1.20,0.60,7.76,7.54,-0.09,-2.42,4.30,0.00,6:00,rear end,4.50,90.60,1873,5,2,4.01,1.85,90.60,0.20,4.30,4.76,-316.24,4.67,-308.10,1876,5,2,4.76,2.07,90.60,7.74,3.24,4.92,-331.90,4.73,-313.27,1.00,99.00,99.00,
left turn real_036.trj,4231.00,4.84,-323.89,0.00,1.50,0.40,7.55,0.62,-1.37,-2.28,0.33,0.00,6:00,rear end,7.22,90.60,1878,5,2,4.76,2.07,90.60,6.93,0.29,4.84,-323.89,4.81,-321.29,1880,5,2,4.36,1.97,90.60,7.55,0.33,4.92,-331.33,4.89,-328.44,1.00,99.00,99.00,
left turn real_036.trj,4231.60,4.71,-311.80,0.00,0.90,1.00,7.17,6.77,-1.21,-3.70,3.38,0.00,6:00,rear end,3.78,90.60,1876,5,2,4.76,2.07,90.60,0.40,3.38,4.72,-312.59,4.70,-310.76,1878,5,2,4.76,2.07,90.60,7.17,3.38,4.87,-326.73,4.76,-316.40,1.00,99.00,99.00,
left turn real_036.trj,4236.80,4.67,-307.87,0.00,1.00,1.80,1.40,1.36,-0.01,-1.71,0.68,0.00,6:00,rear end,0.68,90.60,1876,5,2,4.76,2.07,90.60,0.00,0.68,4.67,-307.87,4.66,-306.67,1878,5,2,4.76,2.07,90.60,1.36,0.68,4.74,-314.56,4.72,-312.54,1.00,99.00,99.00,
left turn real_036.trj,4239.60,6.73,-315.77,0.00,1.30,1.20,7.39,6.23,-1.09,-1.85,3.11,15.93,5:28,rear end,4.28,88.37,1883,5,1,4.76,2.07,74.67,1.22,3.11,6.10,-317.06,7.95,-310.29,1884,5,1,4.76,2.07,90.60,7.39,3.11,8.40,-329.92,8.29,-318.90,1.00,99.00,99.00,
left turn real_036.trj,4240.80,-0.02,-273.05,0.00,1.50,2.60,3.46,2.79,-2.12,-2.40,1.39,-19.51,6:39,rear end,2.08,259.74,1885,10006,1,4.21,2.00,275.88,0.73,1.39,-0.02,-273.05,-0.01,-273.11,1887,1,2,4.21,2.00,256.38,3.46,1.39,-0.03,-263.79,-1.25,-268.85,1.00,99.00,99.00,
left turn real_036.trj,4243.00,4.62,-302.85,0.00,1.00,1.80,1.18,1.05,-0.11,-1.73,0.53,0.00,6:00,rear end,0.65,90.60,1876,5,2,4.76,2.07,90.60,0.13,0.53,4.62,-302.88,4.60,-301.52,1878,5,2,4.76,2.07,90.60,1.18,0.53,4.68,-309.21,4.67,-307.43,1.00,99.00,99.00,
left turn real_036.trj,4248.00,4.62,-303.02,0.00,0.00,0.00,7.17,5.85,-1.15,-2.91,3.33,-6.23,6:12,rear end,3.85,85.60,1878,5,2,4.76,2.07,90.60,1.33,2.52,4.66,-306.94,4.62,-303.02,1886,5,2,3.75,1.99,84.37,7.17,3.33,4.79,-319.80,6.02,-307.32,1.00,99.00,99.00,
left turn real_036.trj,4283.60,-3.53,-263.68,0.00,0.00,0.00,12.26,11.87,0.20,0.20,6.30,-2.43,6:05,rear end,6.30,267.50,1903,1,1,3.75,1.99,269.93,0.00,6.30,-3.53,-263.68,-3.53,-263.68,1909,1,1,4.21,2.00,267.50,11.87,5.56,-3.50,-243.59,-4.23,-260.34,1.00,99.00,99.00,
left turn real_036.trj,4327.00,8.41,-330.42,0.00,0.00,0.00,7.21,7.04,-2.28,-3.14,3.91,7.69,5:45,rear end,3.30,98.07,1920,5,1,4.64,2.00,90.60,0.17,3.13,8.41,-330.46,8.41,-330.42,1921,5,1,3.75,1.99,98.29,7.21,3.91,8.56,-345.21,7.03,-334.72,1.00,99.00,99.00,
left turn real_036.trj,4342.60,8.46,-335.14,0.00,0.00,0.00,6.11,6.11,-2.31,-2.71,3.25,8.76,5:42,rear end,3.25,99.36,1922,5,1,3.75,1.99,90.60,0.00,3.25,8.46,-335.14,8.46,-335.14,1928,5,1,4.21,2.00,99.36,6.11,2.87,8.59,-347.79,7.17,-339.20,1.00,99.00,99.00,
left turn real_036.trj,4344.40,4.95,-324.57,0.00,1.10,1.40,4.02,4.02,-0.10,-4.05,2.13,3.73,5:53,rear end,2.13,96.37,1921,5,2,3.75,1.99,92.64,0.00,2.13,4.95,-324.59,4.92,-323.90,1928,5,2,4.21,2.00,96.37,4.02,1.88,5.56,-333.87,4.96,-328.44,1.00,99.00,99.00,
left turn real_036.trj,4347.60,-0.04,-272.73,0.00,0.00,0.00,5.97,2.39,1.83,1.83,1.20,-16.70,6:33,rear end,1.27,253.70,1908,10006,1,4.01,1.85,269.93,0.07,1.20,-0.04,-272.72,-0.04,-272.73,1912,1,2,3.75,1.99,253.23,2.46,1.19,-0.33,-265.34,-1.37,-268.79,1.00,99.00,99.00,
left turn real_036.trj,4352.80,-0.04,-272.73,0.00,0.00,0.00,5.28,1.69,2.22,2.22,0.90,-21.38,6:43,rear end,0.90,248.55,1908,10006,1,4.01,1.85,269.93,0.00,0.90,-0.04,-272.73,-0.04,-272.73,1916,1,2,4.21,2.00,248.55,1.69,0.79,-0.62,-267.16,-1.73,-269.98,1.00,99.00,99.00,
left turn real_036.trj,4352.80,5.09,-320.02,0.00,1.00,0.60,7.08,6.99,-1.16,-3.97,3.77,15.25,5:29,rear end,3.86,90.43,1928,5,2,4.21,2.00,75.35,0.09,3.77,4.82,-321.57,5.62,-318.49,1933,5,2,4.76,2.07,90.60,7.08,3.23,4.97,-336.48,4.84,-324.33,1.00,99.00,99.00,
left turn real_036.trj,4357.80,3.86,-289.23,0.00,0.70,1.80,2.17,2.13,-0.18,-2.43,1.07,-27.64,6:55,rear end,1.10,91.08,1898,10004,1,4.61,1.95,118.24,0.04,1.07,3.86,-289.23,2.10,-285.95,1906,5,2,4.61,1.95,90.60,2.17,1.07,4.56,-296.98,4.52,-293.76,1.00,99.00,99.00,
left turn real_036.trj,4359.00,-0.02,-259.86,0.00,0.00,0.00,4.90,1.19,1.90,1.90,0.61,-24.32,6:49,rear end,0.58,245.61,1924,1,2,4.76,2.07,269.93,0.00,0.58,-0.02,-259.83,-0.02,-259.86,1925,1,2,4.64,2.00,245.61,1.19,0.61,-0.38,-253.40,-1.13,-255.06,1.00,99.00,99.00,
left turn real_036.trj,4359.00,4.53,-294.27,0.00,1.20,1.40,1.37,1.19,-0.09,-1.48,0.65,0.00,6:00,rear end,0.72,90.60,1906,5,2,4.61,1.95,90.60,0.18,0.54,4.53,-294.33,4.51,-292.69,1905,5,2,4.01,1.85,90.60,1.37,0.65,4.59,-300.30,4.57,-298.57,1.00,99.00,99.00,
left turn real_036.trj,4359.60,4.58,-299.33,0.00,1.20,1.60,2.89,1.82,-0.63,-2.94,0.91,0.00,5:59,rear end,1.98,90.60,1905,5,2,4.01,1.85,90.60,1.06,0.91,4.58,-299.78,4.56,-297.52,1921,5,2,3.75,1.99,90.60,2.89,0.91,4.65,-306.37,4.62,-303.14,1.00,99.00,99.00,
left turn real_036.trj,4360.20,4.63,-303.97,0.00,1.50,1.00,2.34,1.23,-1.70,-1.90,0.70,0.00,6:00,rear end,1.80,90.60,1921,5,2,3.75,1.99,90.60,1.10,0.70,4.63,-304.34,4.62,-302.83,1933,5,2,4.76,2.07,90.60,2.34,0.53,4.70,-310.33,4.67,-308.14,1.00,99.00,99.00,
left turn real_036.trj,4380.80,4.62,-302.74,0.00,0.90,1.60,6.70,6.44,-1.74,-3.01,3.22,0.00,5:59,rear end,3.48,90.60,1942,5,2,4.01,1.85,90.60,0.26,3.22,4.62,-302.87,4.60,-300.93,1943,5,2,4.01,1.85,90.60,6.70,3.22,4.76,-316.45,4.66,-306.76,1.00,99.00,99.00,
left turn real_036.trj,4424.20,-3.53,-263.22,0.00,0.00,0.00,11.22,8.79,0.06,0.06,4.67,-2.41,6:05,rear end,6.82,267.88,1963,1,1,4.01,1.85,269.93,2.15,4.67,-3.53,-261.69,-3.53,-263.22,1964,1,1,4.21,2.00,267.52,10.94,4.11,-3.50,-244.76,-4.17,-260.14,1.00,99.00,99.00,
left turn real_036.trj,4428.00,-3.50,-237.48,0.00,1.20,0.60,9.34,4.16,-4.54,-7.57,3.40,0.00,6:00,rear end,5.94,269.93,1965,1,1,12.40,3.04,269.93,5.18,0.76,-3.49,-235.47,-3.51,-247.40,1966,1,1,4.21,2.00,269.93,9.34,3.40,-3.48,-221.44,-3.49,-235.12,1.00,99.00,99.00,
left turn real_036.trj,4440.80,8.01,-299.80,0.00,0.00,0.00,7.18,7.18,0.00,0.00,3.93,-0.07,6:00,rear end,3.93,87.19,1957,5,1,4.01,1.85,87.26,0.00,3.93,8.01,-299.80,8.01,-299.80,1967,5,1,4.61,1.95,87.19,7.18,3.25,8.24,-314.84,8.80,-303.46,1.00,99.00,99.00,
left turn real_036.trj,4443.00,8.01,-299.80,0.00,0.00,0.00,7.00,7.00,0.00,0.00,3.99,-0.04,6:00,rear end,3.99,87.22,1957,5,1,4.01,1.85,87.26,0.00,3.99,8.01,-299.80,8.01,-299.80,1969,5,1,4.76,2.07,87.22,7.00,3.01,8.23,-313.60,8.70,-303.87,1.00,99.00,99.00,
left turn real_036.trj,4443.60,5.76,-314.05,0.00,1.50,1.60,6.06,5.56,-1.75,-1.96,2.95,27.37,5:05,lane change,3.12,88.00,1971,5,2,4.21,2.00,63.23,0.58,2.60,5.59,-314.22,7.62,-310.17,1975,5,2,4.01,1.85,90.60,6.06,2.95,4.87,-326.85,4.78,-318.29,1.00,99.00,99.00,
left turn real_036.trj,4484.40,3.84,-289.09,0.00,0.00,0.00,6.35,0.62,-0.42,-1.51,0.33,-13.66,6:27,rear end,2.49,96.78,1943,10004,1,4.01,1.85,104.26,2.43,0.33,4.29,-290.86,3.84,-289.09,1952,5,2,4.21,2.00,90.60,2.59,0.29,4.56,-297.14,4.52,-293.25,1.00,99.00,99.00,
left turn real_036.trj,4487.60,8.39,-328.91,0.00,0.80,0.80,6.24,6.24,-2.58,-2.58,3.32,0.00,6:00,rear end,2.92,90.60,1991,5,1,4.21,2.00,90.60,0.00,2.92,8.39,-329.20,8.38,-327.57,1993,5,1,4.01,1.85,90.60,6.24,3.32,8.53,-342.19,8.43,-332.99,1.00,99.00,99.00,
left turn real_036.trj,4488.80,4.67,-307.91,0.00,1.50,0.80,2.16,1.69,0.00,0.00,0.94,0.00,6:00,rear end,0.97,90.60,1980,5,2,4.64,2.00,90.60,0.22,0.75,4.67,-308.24,4.66,-306.65,1985,5,2,4.01,1.85,90.60,1.91,0.94,4.75,-315.08,4.71,-312.02,1.00,99.00,99.00,
left turn real_036.trj,4487.20,4.64,-304.56,0.00,1.40,0.80,2.39,0.75,-1.00,-2.78,0.42,10.67,5:39,rear end,2.10,86.67,1975,5,2,4.01,1.85,79.93,1.75,0.42,4.64,-304.56,7.92,-286.05,1980,5,2,4.64,2.00,90.60,2.39,0.33,4.70,-310.35,4.63,-303.79,1.00,99.00,99.00,
left turn real_036.trj,4489.20,4.89,-329.23,0.00,0.70,0.80,8.22,7.20,-1.10,-4.50,3.88,0.00,6:00,rear end,4.90,90.60,1990,5,2,4.21,2.00,90.60,1.02,3.88,4.91,-330.51,4.79,-319.64,1994,5,2,4.76,2.07,90.60,8.22,3.32,5.06,-344.80,4.91,-330.85,1.00,99.00,99.00,
left turn real_036.trj,4492.40,0.01,-229.59,0.00,1.30,0.60,10.32,5.94,-1.86,-7.42,3.11,0.00,6:00,rear end,7.21,269.93,1989,1,2,4.76,2.07,269.93,4.38,2.83,0.02,-224.91,0.00,-244.68,1999,1,2,4.61,1.95,269.93,10.32,3.11,0.04,-211.57,0.01,-234.83,1.00,99.00,99.00,
left turn real_036.trj,4494.40,4.91,-331.20,0.00,0.70,0.60,7.12,6.82,-1.12,-7.11,3.41,-6.85,6:14,lane change,3.71,84.03,1994,5,2,4.76,2.07,90.60,0.30,3.41,4.93,-332.53,4.83,-322.84,1996,5,2,4.76,2.07,83.75,7.12,3.41,5.08,-347.00,7.30,-326.73,1.00,99.00,99.00,
left turn real_036.trj,4501.20,6.31,-306.78,0.00,0.70,1.20,7.40,7.01,-0.25,-4.28,3.99,7.73,5:45,rear end,4.39,89.85,1985,5,2,4.01,1.85,82.42,0.40,3.99,5.34,-307.91,7.95,-288.28,1996,5,1,4.76,2.07,90.15,7.40,3.01,8.16,-320.04,8.11,-302.51,1.00,99.00,99.00,
left turn real_036.trj,4510.00,-28.43,-279.32,0.00,0.90,0.80,5.35,4.09,-1.19,-2.21,2.14,14.76,5:30,lane change,3.22,176.84,1980,8,2,4.64,2.00,165.21,1.32,1.95,-28.14,-279.49,-36.23,-277.35,1984,8,2,4.21,2.00,179.98,5.35,2.14,-20.02,-280.73,-29.76,-280.72,1.00,99.00,99.00,
left turn real_036.trj,4511.00,-30.16,-278.50,0.00,0.10,0.20,10.23,9.02,-2.59,-7.42,4.58,21.88,5:16,lane change,5.66,187.79,1980,8,2,4.64,2.00,168.44,1.32,4.44,-28.14,-279.49,-38.95,-277.28,2005,10007,1,4.61,1.95,190.32,10.23,4.58,-17.80,-275.07,-29.35,-277.17,1.00,99.00,99.00,
left turn real_036.trj,4514.00,-29.74,-280.72,0.00,1.10,2.20,5.35,4.50,-2.48,-2.75,2.25,-0.05,6:00,rear end,3.10,179.96,1984,8,2,4.21,2.00,180.00,0.85,2.25,-29.18,-280.72,-34.33,-280.72,1990,8,2,4.21,2.00,179.95,5.35,2.25,-18.66,-280.73,-25.71,-280.72,1.00,99.00,99.00,
left turn real_036.trj,4512.00,-33.45,-280.72,0.00,1.20,1.40,4.91,4.91,-2.21,-2.21,2.64,-0.01,6:00,rear end,2.26,179.99,1953,8,2,4.76,2.07,180.00,0.00,2.26,-32.75,-280.72,-50.46,-280.72,1984,8,2,4.21,2.00,179.99,4.91,2.64,-21.04,-280.73,-37.92,-280.72,1.00,99.00,99.00,
left turn real_036.trj,4550.60,-3.53,-262.63,0.00,0.00,0.00,9.21,2.84,-1.10,-1.10,1.46,-1.63,6:03,rear end,4.72,268.89,2023,1,1,4.76,2.07,269.93,3.35,1.38,-3.52,-260.20,-3.53,-262.63,2024,1,1,4.64,2.00,268.30,6.19,1.46,-3.51,-249.93,-3.75,-258.03,1.00,99.00,99.00,
left turn real_036.trj,4564.80,4.69,-310.16,0.00,0.00,0.00,7.25,7.25,-2.39,-3.22,3.63,-7.25,6:14,rear end,3.63,83.35,2021,5,2,4.64,2.00,90.60,0.00,3.63,4.69,-310.16,4.69,-310.16,2028,5,2,4.64,2.00,83.35,7.25,3.63,4.85,-325.09,6.04,-314.85,1.00,99.00,99.00,
left turn real_036.trj,4628.20,5.10,-348.38,0.00,1.10,2.60,8.00,0.86,-0.16,-5.11,0.47,-0.52,6:01,rear end,7.54,90.35,2053,5,2,4.61,1.95,90.60,7.15,0.39,5.10,-348.38,4.98,-337.83,2055,5,2,3.75,1.99,90.09,8.00,0.47,5.35,-372.66,5.31,-343.47,1.00,99.00,99.00,
left turn real_036.trj,4628.40,4.98,-337.09,0.00,0.60,0.60,7.15,6.08,-1.39,-5.96,3.33,0.00,6:00,rear end,4.40,90.60,2047,5,2,4.01,1.85,90.60,1.07,3.33,4.99,-338.73,4.88,-328.35,2053,5,2,4.61,1.95,90.60,7.15,2.75,5.13,-351.24,4.98,-337.07,1.00,99.00,99.00,
left turn real_036.trj,4632.20,4.79,-318.90,0.00,1.10,3.40,1.10,1.10,-1.58,-1.58,0.59,0.00,5:59,rear end,0.52,90.60,2037,5,2,4.21,2.00,90.60,0.00,0.52,4.79,-318.90,4.77,-317.18,2040,5,2,4.01,1.85,90.60,1.10,0.59,4.84,-324.19,4.83,-322.97,1.00,99.00,99.00,
