trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_004.trj,3590.60,4.66,-307.23,0.00,0.00,0.00,0.73,0.73,1.30,1.30,0.36,-26.56,6:53,rear end,0.36,64.04,1588,5,2,4.61,1.95,90.60,0.00,0.36,4.66,-307.23,4.66,-307.23,1590,5,2,4.61,1.95,64.04,0.73,0.36,5.50,-311.96,5.50,-311.96,1.00,99.00,99.00,
left turn real_005.trj,80.20,4.68,-308.59,0.00,0.00,0.00,1.97,1.97,-0.98,-0.98,1.03,-18.90,6:38,rear end,0.94,71.70,19,5,2,4.64,2.00,90.60,0.00,0.94,4.68,-308.59,4.68,-308.59,21,5,2,4.21,2.00,71.70,1.97,1.03,5.97,-313.04,5.97,-313.04,1.00,99.00,99.00,
left turn real_005.trj,88.20,4.75,-315.51,0.00,0.00,0.00,4.98,3.73,-0.42,-0.42,1.96,-13.96,6:28,rear end,1.96,76.64,22,5,2,4.21,2.00,90.60,0.00,1.96,4.75,-315.51,4.75,-315.51,29,5,2,4.64,2.00,76.64,3.73,1.78,6.08,-319.98,6.08,-319.98,1.00,99.00,99.00,
left turn real_005.trj,98.20,4.87,-326.95,0.00,0.00,0.00,0.83,0.33,-7.65,-7.65,0.17,-16.62,6:33,rear end,0.70,80.51,33,5,2,4.64,2.00,90.60,0.57,0.17,4.87,-326.95,4.87,-326.95,35,5,2,4.76,2.07,73.98,0.83,0.16,6.14,-331.65,6.14,-331.65,1.00,99.00,99.00,
left turn real_005.trj,145.40,2.81,-287.08,0.00,0.00,0.00,10.64,15.10,2.25,2.25,7.55,157.44,12:45,crossing,3.02,251.71,16,10004,1,4.64,2.00,112.79,5.00,7.55,2.81,-287.08,2.81,-287.08,27,10001,2,4.64,2.00,270.23,10.35,7.55,0.00,-285.22,0.00,-285.22,1.00,99.00,99.00,
left turn real_005.trj,147.00,-4.39,-281.47,0.00,0.00,0.00,9.73,14.00,1.70,1.70,7.33,114.51,2:11,crossing,4.50,220.58,16,8,2,4.64,2.00,155.68,7.18,6.67,-4.39,-281.47,-4.39,-281.47,32,10001,1,4.21,2.00,270.19,9.40,7.33,-3.52,-279.47,-3.52,-279.47,1.00,99.00,99.00,
left turn real_005.trj,147.00,5.30,-368.26,0.00,0.00,0.00,4.00,4.00,-1.87,-1.87,2.28,-13.07,6:26,rear end,1.72,77.53,59,5,2,4.76,2.07,90.60,0.00,1.72,5.30,-368.26,5.30,-368.26,62,5,1,3.75,1.99,77.53,4.00,2.28,6.95,-371.88,6.95,-371.88,1.00,99.00,99.00,
left turn real_005.trj,150.60,-2.36,-282.20,0.00,0.00,0.00,11.10,15.84,1.43,1.43,8.80,125.89,1:48,crossing,3.99,216.31,19,10004,1,4.64,2.00,144.27,7.16,7.04,-2.36,-282.20,-2.36,-282.20,38,10001,1,4.01,1.85,270.16,10.54,8.80,-3.52,-278.20,-3.52,-278.20,1.00,99.00,99.00,
left turn real_005.trj,160.80,4.57,-298.78,0.00,0.00,0.00,3.65,2.59,0.56,0.56,1.35,-20.17,6:40,rear end,1.25,70.56,33,5,2,4.64,2.00,90.60,0.02,1.23,4.57,-298.78,4.57,-298.78,39,5,2,4.21,2.00,70.43,2.60,1.35,5.84,-303.21,5.84,-303.21,1.00,99.00,99.00,
left turn real_005.trj,161.00,-0.02,-257.64,0.00,0.00,0.00,5.32,3.05,2.46,2.46,1.73,-21.72,6:43,rear end,1.31,248.21,34,1,2,4.76,2.07,269.93,0.00,1.31,-0.02,-257.64,-0.02,-257.64,40,1,2,3.75,1.99,248.21,3.05,1.73,-1.23,-253.36,-1.23,-253.36,1.00,99.00,99.00,
left turn real_005.trj,169.00,4.79,-319.07,0.00,0.00,0.00,2.46,2.05,2.45,2.45,1.04,-22.65,6:45,rear end,1.45,71.32,53,5,2,4.61,1.95,90.60,0.45,1.04,4.79,-319.07,4.79,-319.07,55,5,2,4.64,2.00,67.95,2.46,1.01,5.90,-323.70,5.90,-323.70,1.00,99.00,99.00,
left turn real_005.trj,170.00,-0.02,-257.77,0.00,0.00,0.00,5.30,2.85,2.22,2.22,1.47,-21.10,6:42,rear end,1.38,248.83,34,1,2,4.76,2.07,269.93,0.00,1.38,-0.02,-257.77,-0.02,-257.77,58,1,2,4.64,2.00,248.83,2.85,1.47,-1.12,-252.89,-1.12,-252.89,1.00,99.00,99.00,
left turn real_005.trj,185.00,-0.83,-245.31,0.00,0.00,0.00,5.20,2.00,-7.20,-7.20,1.03,5.72,5:49,rear end,4.18,258.87,81,1,2,4.61,1.95,255.43,3.24,0.97,-0.83,-245.31,-0.83,-245.31,84,1,1,4.21,2.00,261.15,5.20,1.03,-2.39,-242.68,-2.39,-242.68,1.00,99.00,99.00,
left turn real_005.trj,185.40,-0.01,-251.18,0.00,0.00,0.00,5.74,3.78,1.36,1.36,1.95,-15.98,6:32,rear end,1.95,253.95,65,1,2,4.21,2.00,269.93,0.00,1.95,-0.01,-251.18,-0.01,-251.18,81,1,2,4.61,1.95,253.95,3.78,1.83,-1.27,-246.72,-1.27,-246.72,1.00,99.00,99.00,
left turn real_005.trj,197.40,-6.59,-281.01,0.00,0.00,0.00,11.37,14.72,0.12,0.12,8.06,103.85,2:32,crossing,6.27,240.73,80,8,2,4.01,1.85,166.33,7.02,8.06,-6.59,-281.01,-6.59,-281.01,90,10001,1,4.61,1.95,270.18,11.37,6.66,-3.52,-279.57,-3.52,-279.57,1.00,99.00,99.00,
left turn real_005.trj,283.40,-1.01,-282.93,0.00,0.00,0.00,8.72,15.05,2.44,2.44,7.59,133.56,1:33,crossing,3.25,210.95,85,10004,1,4.36,1.97,136.67,7.65,7.46,-1.01,-282.93,-1.01,-282.93,94,10001,1,4.21,2.00,270.23,8.72,7.59,-3.50,-284.36,-3.50,-284.36,1.00,99.00,99.00,
left turn real_005.trj,286.60,-1.59,-282.62,0.00,0.00,0.00,10.35,14.77,1.83,1.83,7.50,129.12,1:42,crossing,3.80,228.33,88,10004,1,4.61,1.95,141.06,6.65,7.50,-1.59,-282.62,-1.59,-282.62,107,10001,1,4.64,2.00,270.18,9.64,7.26,-3.52,-279.07,-3.52,-279.07,1.00,99.00,99.00,
left turn real_005.trj,295.80,4.89,-328.49,0.00,0.00,0.00,2.49,1.51,-0.93,-0.93,0.83,-17.95,6:36,rear end,1.70,78.76,122,5,2,4.61,1.95,90.60,1.07,0.69,4.89,-328.49,4.89,-328.49,125,5,2,4.01,1.85,72.65,2.49,0.83,6.19,-332.83,6.19,-332.83,1.00,99.00,99.00,
left turn real_005.trj,299.40,-0.02,-228.72,0.00,0.00,0.00,3.25,3.25,2.66,2.66,1.63,-22.89,6:46,rear end,1.63,248.81,121,1,2,4.01,1.85,271.70,0.00,1.63,-0.02,-228.72,-0.02,-228.72,123,1,2,3.75,1.99,248.81,3.25,1.62,-1.21,-224.81,-1.21,-224.81,1.00,99.00,99.00,
left turn real_005.trj,300.60,0.00,-241.32,0.00,0.00,0.00,5.91,3.26,2.72,2.72,1.63,-20.66,6:41,rear end,1.63,249.26,116,1,2,4.21,2.00,269.93,0.00,1.63,0.00,-241.32,0.00,-241.32,120,1,2,4.21,2.00,249.26,3.26,1.63,-1.20,-237.09,-1.20,-237.09,1.00,99.00,99.00,
left turn real_005.trj,317.40,-0.01,-245.99,0.00,0.00,0.00,3.71,3.56,-1.68,-1.68,1.78,-19.01,6:38,rear end,1.93,251.72,121,1,2,4.01,1.85,269.93,0.16,1.78,-0.01,-245.99,-0.01,-245.99,127,1,1,4.01,1.85,250.93,3.71,1.78,-1.71,-243.41,-1.71,-243.41,1.00,99.00,99.00,
left turn real_005.trj,355.80,4.68,-308.59,0.00,0.00,0.00,4.98,3.32,-0.75,-0.75,1.77,-15.10,6:30,rear end,1.56,75.50,159,5,2,4.21,2.00,90.60,0.00,1.56,4.68,-308.59,4.68,-308.59,163,5,2,3.75,1.99,75.50,3.32,1.77,6.06,-312.62,6.06,-312.62,1.00,99.00,99.00,
left turn real_005.trj,364.80,4.68,-308.59,0.00,0.00,0.00,5.11,5.11,-1.95,-1.95,2.71,-11.17,6:22,rear end,2.40,79.43,159,5,2,4.21,2.00,90.60,0.00,2.40,4.68,-308.59,4.68,-308.59,167,5,1,3.75,1.99,79.43,5.11,2.71,6.36,-312.14,6.36,-312.14,1.00,99.00,99.00,
left turn real_005.trj,369.00,8.00,-304.15,0.00,0.00,0.00,7.27,4.59,2.24,2.24,2.44,6.39,5:47,rear end,2.44,90.24,167,5,1,3.75,1.99,83.86,0.00,2.44,8.00,-304.15,8.00,-304.15,169,10005,1,4.21,2.00,90.25,4.60,2.15,8.18,-307.49,8.18,-307.49,1.00,99.00,99.00,
left turn real_005.trj,369.80,8.08,-299.59,0.00,0.00,0.00,7.69,6.43,2.20,2.20,3.24,-11.17,6:22,rear end,3.18,79.44,165,5,1,4.36,1.97,90.60,0.00,3.18,8.08,-299.59,8.08,-299.59,169,10005,1,4.21,2.00,79.44,6.43,3.24,8.86,-303.17,8.86,-303.17,1.00,99.00,99.00,
left turn real_005.trj,412.20,4.97,-336.06,0.00,0.00,0.00,5.77,4.75,0.40,0.40,2.38,-11.93,6:24,rear end,2.53,79.03,186,5,2,4.01,1.85,90.60,0.16,2.38,4.97,-336.06,4.97,-336.06,188,5,2,4.01,1.85,78.67,4.90,2.38,6.39,-340.14,6.39,-340.14,1.00,99.00,99.00,
left turn real_005.trj,423.60,-1.24,-282.82,0.00,0.00,0.00,8.08,13.90,1.98,1.98,7.39,132.32,1:35,crossing,3.06,204.04,156,10004,1,4.21,2.00,137.91,7.12,6.51,-1.24,-282.82,-1.24,-282.82,162,10001,1,4.01,1.85,270.23,8.08,7.39,-3.50,-284.78,-3.50,-284.78,1.00,99.00,99.00,
left turn real_005.trj,426.80,-2.48,-282.11,0.00,0.00,0.00,9.40,14.00,1.58,1.58,7.22,125.49,1:49,crossing,3.64,216.88,158,10004,1,4.61,1.95,144.71,6.94,6.78,-2.48,-282.11,-2.48,-282.11,168,10001,1,4.21,2.00,270.20,8.78,7.22,-3.52,-279.97,-3.52,-279.97,1.00,99.00,99.00,
left turn real_005.trj,433.40,-3.54,-281.65,0.00,0.00,0.00,11.76,16.33,-0.20,-0.20,8.17,119.84,2:00,crossing,5.13,234.44,159,10004,1,4.21,2.00,150.34,6.91,8.17,-3.54,-281.65,-3.54,-281.65,183,10001,1,4.21,2.00,270.18,11.76,8.17,-3.52,-279.55,-3.52,-279.55,1.00,99.00,99.00,
left turn real_005.trj,436.40,-0.04,-272.40,0.00,0.00,0.00,5.60,3.01,2.35,2.35,1.51,-20.31,6:41,rear end,1.51,249.62,149,10006,1,4.76,2.07,269.93,0.00,1.51,-0.04,-272.40,-0.04,-272.40,161,1,2,4.76,2.07,249.62,3.01,1.51,-1.17,-267.47,-1.17,-267.47,1.00,99.00,99.00,
left turn real_005.trj,440.40,0.03,-214.87,0.00,0.00,0.00,2.83,2.83,2.21,2.21,1.48,-20.61,6:41,rear end,1.48,249.32,202,1,2,4.61,1.95,269.93,0.00,1.48,0.03,-214.87,0.03,-214.87,205,1,2,4.76,2.07,249.32,2.83,1.35,-1.09,-210.17,-1.09,-210.17,1.00,99.00,99.00,
left turn real_005.trj,445.00,-0.03,-266.12,0.00,0.00,0.00,5.61,2.67,1.71,1.71,1.98,-20.87,6:42,rear end,0.70,249.05,164,1,2,10.22,2.50,269.93,0.00,0.70,-0.03,-266.12,-0.03,-266.12,175,1,2,4.61,1.95,249.05,2.67,1.98,-1.17,-258.70,-1.17,-258.70,1.00,99.00,99.00,
left turn real_005.trj,448.20,-3.51,-279.02,0.00,0.00,0.00,9.63,13.82,0.02,0.02,7.56,-107.13,9:34,crossing,5.36,232.73,175,10001,1,4.61,1.95,269.87,9.63,6.26,-3.51,-279.02,-3.51,-279.02,186,8,2,4.01,1.85,162.73,7.48,7.56,-5.96,-281.09,-5.96,-281.09,1.00,99.00,99.00,
left turn real_005.trj,451.20,-1.23,-282.81,0.00,0.00,0.00,11.18,16.82,0.17,0.17,8.68,131.95,1:36,crossing,4.31,233.52,193,10004,1,4.21,2.00,138.25,7.15,8.68,-1.23,-282.81,-1.23,-282.81,194,10001,1,4.61,1.95,270.19,11.18,8.15,-3.51,-280.45,-3.51,-280.45,1.00,99.00,99.00,
left turn real_005.trj,455.60,-3.51,-281.94,0.00,0.00,0.00,11.62,17.47,2.70,2.70,9.01,-135.28,10:31,crossing,4.26,234.75,187,10001,1,4.61,1.95,270.17,11.56,8.46,-3.51,-281.94,-3.51,-281.94,195,10004,1,4.21,2.00,134.89,7.24,9.01,-0.71,-283.13,-0.71,-283.13,1.00,99.00,99.00,
left turn real_005.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.79,0.16,0.16,6.40,-10.01,6:20,rear end,6.40,259.92,218,1,1,4.21,2.00,269.93,0.00,6.40,-3.53,-264.49,-3.53,-264.49,222,10007,1,4.21,2.00,259.92,12.79,6.40,-4.36,-260.76,-4.36,-260.76,1.00,99.00,99.00,
left turn real_005.trj,524.40,8.10,-301.07,0.00,0.00,0.00,8.24,7.90,-0.58,-0.58,4.08,-6.74,6:13,rear end,4.16,84.14,227,5,1,4.61,1.95,90.60,0.34,3.83,8.10,-301.07,8.10,-301.07,229,10005,1,4.21,2.00,83.86,8.24,4.08,8.59,-304.12,8.59,-304.12,1.00,99.00,99.00,
left turn real_005.trj,550.80,4.92,-331.38,0.00,0.00,0.00,0.96,0.74,1.10,1.10,0.39,-28.26,6:57,rear end,0.35,62.34,232,5,2,4.21,2.00,90.60,0.00,0.35,4.92,-331.38,4.92,-331.38,235,5,2,3.75,1.99,62.34,0.74,0.39,5.83,-335.48,5.83,-335.48,1.00,99.00,99.00,
left turn real_005.trj,568.40,-0.04,-272.55,0.00,0.00,0.00,5.23,5.23,2.09,2.09,2.70,-16.36,6:33,rear end,2.70,253.57,214,10006,1,4.21,2.00,269.93,0.00,2.70,-0.04,-272.55,-0.04,-272.55,220,1,1,4.61,1.95,253.57,5.23,2.53,-2.46,-271.83,-2.46,-271.83,1.00,99.00,99.00,
left turn real_005.trj,569.40,-3.38,-278.01,0.00,0.00,0.00,7.91,11.81,0.48,0.48,5.90,-109.91,9:40,crossing,4.14,208.76,220,10001,1,4.61,1.95,264.07,7.18,5.90,-3.38,-278.01,-3.38,-278.01,221,10004,1,4.61,1.95,154.17,7.24,5.90,-4.09,-281.52,-4.09,-281.52,1.00,99.00,99.00,
left turn real_005.trj,574.60,-0.04,-272.68,0.00,0.00,0.00,5.73,3.84,2.54,2.54,2.01,-19.41,6:39,rear end,2.01,250.52,214,10006,1,4.21,2.00,269.93,0.00,2.01,-0.04,-272.68,-0.04,-272.68,223,1,1,4.64,2.00,250.52,3.84,1.83,-1.41,-268.75,-1.41,-268.75,1.00,99.00,99.00,
left turn real_005.trj,576.80,-3.45,-282.62,0.00,0.00,0.00,9.00,14.01,2.74,2.74,7.12,-135.07,10:30,crossing,3.09,221.18,223,10001,1,4.64,2.00,268.15,8.62,6.89,-3.45,-282.62,-3.45,-282.62,230,10004,1,4.61,1.95,133.08,6.51,7.12,-0.25,-283.52,-0.25,-283.52,1.00,99.00,99.00,
left turn real_005.trj,578.20,-0.03,-265.76,0.00,0.00,0.00,6.18,4.23,-3.26,-3.26,2.12,-12.01,6:24,rear end,2.53,258.91,225,1,2,4.01,1.85,269.93,0.42,2.12,-0.03,-265.76,-0.03,-265.76,245,1,2,4.01,1.85,257.92,4.64,2.12,-1.40,-261.69,-1.40,-261.69,1.00,99.00,99.00,
left turn real_005.trj,582.20,-5.36,-281.16,0.00,0.00,0.00,10.91,14.96,0.46,0.46,8.06,110.94,2:18,crossing,5.59,236.86,231,8,2,4.21,2.00,159.21,7.12,8.06,-5.36,-281.16,-5.36,-281.16,255,10001,1,4.76,2.07,270.16,10.85,6.90,-3.52,-278.03,-3.52,-278.03,1.00,99.00,99.00,
left turn real_005.trj,584.00,-0.04,-272.68,0.00,0.00,0.00,5.26,5.26,2.32,2.32,2.80,-16.37,6:33,rear end,2.46,253.56,214,10006,1,4.21,2.00,269.93,0.00,2.46,-0.04,-272.68,-0.04,-272.68,225,1,1,4.01,1.85,253.56,5.26,2.80,-2.26,-271.50,-2.26,-271.50,1.00,99.00,99.00,
left turn real_005.trj,587.00,-2.64,-282.01,0.00,0.00,0.00,8.05,13.38,2.45,2.45,7.20,125.01,1:50,crossing,3.47,209.33,232,10004,1,4.21,2.00,144.66,7.97,7.20,-2.64,-282.01,-2.64,-282.01,250,10001,1,4.76,2.07,269.67,7.10,6.17,-3.51,-277.93,-3.51,-277.93,1.00,99.00,99.00,
left turn real_005.trj,589.00,-0.03,-266.38,0.00,0.00,0.00,5.64,2.87,-2.32,-2.32,1.50,-15.17,6:30,rear end,1.71,255.65,252,1,2,4.21,2.00,269.93,0.21,1.50,-0.03,-266.38,-0.03,-266.38,254,1,2,4.64,2.00,254.76,3.07,1.37,-1.27,-261.91,-1.27,-261.91,1.00,99.00,99.00,
left turn real_005.trj,593.40,-1.29,-282.77,0.00,0.00,0.00,11.78,17.31,0.96,0.96,8.66,130.98,1:38,crossing,4.46,233.08,246,10004,1,4.01,1.85,139.24,7.13,8.66,-1.29,-282.77,-1.29,-282.77,268,10001,1,4.01,1.85,270.22,11.78,8.66,-3.50,-283.89,-3.50,-283.89,1.00,99.00,99.00,
left turn real_005.trj,642.80,4.68,-308.55,0.00,0.00,0.00,6.65,6.26,-1.15,-1.15,3.27,-9.54,6:19,rear end,3.12,81.28,283,5,2,4.76,2.07,90.60,0.14,2.99,4.68,-308.55,4.68,-308.55,284,5,2,4.61,1.95,81.07,6.39,3.27,6.13,-313.29,6.13,-313.29,1.00,99.00,99.00,
left turn real_005.trj,658.40,4.80,-319.92,0.00,0.00,0.00,1.15,0.54,-7.67,-7.67,0.30,-16.44,6:33,rear end,0.93,79.36,287,5,2,3.75,1.99,90.60,0.67,0.30,4.80,-319.92,4.80,-319.92,290,5,2,4.64,2.00,74.16,1.15,0.24,6.06,-324.12,6.06,-324.12,1.00,99.00,99.00,
left turn real_005.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.48,12.48,-0.25,-0.25,7.11,-12.06,6:24,rear end,5.37,257.87,288,1,1,4.76,2.07,269.93,0.00,5.37,-3.53,-263.89,-3.53,-263.89,292,10007,1,4.01,1.85,257.87,12.48,7.11,-4.54,-261.33,-4.54,-261.33,1.00,99.00,99.00,
left turn real_005.trj,666.00,-3.53,-263.89,0.00,0.00,0.00,11.78,11.75,0.15,0.15,6.70,-10.40,6:21,rear end,5.05,259.52,288,1,1,4.76,2.07,269.93,0.00,5.05,-3.53,-263.89,-3.53,-263.89,293,10007,1,4.01,1.85,259.52,11.75,6.70,-4.36,-260.77,-4.36,-260.77,1.00,99.00,99.00,
left turn real_005.trj,682.20,4.84,-324.24,0.00,0.00,0.00,4.47,4.47,-0.05,-0.05,2.30,-12.87,6:26,rear end,2.16,77.73,295,5,2,4.61,1.95,90.60,0.00,2.16,4.84,-324.24,4.84,-324.24,298,5,2,4.21,2.00,77.73,4.47,2.30,6.25,-328.71,6.25,-328.71,1.00,99.00,99.00,
left turn real_005.trj,700.20,5.10,-348.94,0.00,0.00,0.00,1.14,0.74,1.21,1.21,0.39,-27.27,6:55,rear end,0.42,65.99,308,5,2,4.21,2.00,90.60,0.08,0.35,5.10,-348.94,5.10,-348.94,309,5,2,3.75,1.99,63.33,0.81,0.39,6.03,-353.07,6.03,-353.07,1.00,99.00,99.00,
left turn real_005.trj,701.40,5.10,-348.89,0.00,0.00,0.00,3.05,2.90,1.09,1.09,1.54,-28.23,6:56,rear end,1.36,62.37,308,5,2,4.21,2.00,90.60,0.00,1.36,5.10,-348.89,5.10,-348.89,309,5,1,3.75,1.99,62.37,2.90,1.54,7.39,-350.70,7.39,-350.70,1.00,99.00,99.00,
left turn real_005.trj,703.60,-0.77,-283.16,0.00,0.00,0.00,8.13,14.93,1.99,1.99,7.70,135.07,1:30,crossing,3.09,199.17,276,10004,1,4.61,1.95,135.16,8.03,7.23,-0.77,-283.16,-0.77,-283.16,280,10001,1,4.21,2.00,270.23,8.13,7.70,-3.50,-284.88,-3.50,-284.88,1.00,99.00,99.00,
left turn real_005.trj,703.20,1.45,-285.15,0.00,0.00,0.00,8.47,13.95,2.07,2.07,7.29,148.02,1:04,crossing,2.03,205.92,276,10004,1,4.61,1.95,122.19,7.23,7.29,1.45,-285.15,1.45,-285.15,286,10001,2,4.76,2.07,270.21,7.28,6.66,-0.01,-281.33,-0.01,-281.33,1.00,99.00,99.00,
left turn real_005.trj,705.40,2.09,-286.02,0.00,0.00,0.00,10.03,14.39,1.87,1.87,7.75,151.99,12:56,crossing,2.18,230.61,279,10004,1,4.76,2.07,118.23,5.50,6.64,2.09,-286.02,2.09,-286.02,294,10001,2,4.21,2.00,270.22,9.30,7.75,0.00,-283.51,0.00,-283.51,1.00,99.00,99.00,
left turn real_005.trj,706.60,-3.93,-281.60,0.00,0.00,0.00,10.16,14.28,1.85,1.85,7.35,117.42,2:05,crossing,4.37,221.19,279,10004,1,4.76,2.07,152.76,7.22,6.93,-3.93,-281.60,-3.93,-281.60,296,10001,1,4.64,2.00,270.17,9.44,7.35,-3.52,-278.37,-3.52,-278.37,1.00,99.00,99.00,
left turn real_005.trj,716.80,0.01,-235.96,0.00,0.00,0.00,7.19,3.80,-0.12,-0.12,1.90,-8.81,6:18,rear end,5.31,263.98,324,1,2,4.76,2.07,269.93,3.47,1.90,0.01,-235.96,0.01,-235.96,329,1,1,4.76,2.07,261.12,7.19,1.90,-1.64,-231.19,-1.64,-231.19,1.00,99.00,99.00,
left turn real_005.trj,716.40,-0.03,-265.95,0.00,0.00,0.00,6.03,4.23,2.95,2.95,2.13,-18.88,6:38,rear end,2.22,251.43,317,1,2,4.21,2.00,269.93,0.09,2.13,-0.03,-265.95,-0.03,-265.95,320,1,1,4.36,1.97,251.05,4.32,2.10,-1.52,-262.35,-1.52,-262.35,1.00,99.00,99.00,
left turn real_005.trj,718.60,-4.23,-281.44,0.00,0.00,0.00,10.75,14.72,2.53,2.53,7.42,114.36,2:11,crossing,4.92,227.95,285,10004,1,4.21,2.00,154.65,7.15,7.42,-4.23,-281.44,-4.23,-281.44,320,10001,1,4.36,1.97,269.01,10.25,7.29,-3.50,-278.48,-3.50,-278.48,1.00,99.00,99.00,
left turn real_005.trj,722.40,-0.03,-265.99,0.00,0.00,0.00,5.73,2.84,2.37,2.37,1.53,-20.95,6:42,rear end,1.53,248.98,317,1,2,4.21,2.00,269.93,0.00,1.53,-0.03,-265.99,-0.03,-265.99,321,1,2,4.76,2.07,248.98,2.84,1.31,-1.15,-261.50,-1.15,-261.50,1.00,99.00,99.00,
left turn real_005.trj,729.00,-0.02,-253.03,0.00,0.00,0.00,11.14,11.04,0.26,0.26,5.52,-6.05,6:12,rear end,5.57,263.91,324,1,2,4.76,2.07,269.93,0.05,5.52,-0.02,-253.03,-0.02,-253.03,333,1,1,4.76,2.07,263.88,11.09,5.52,-1.96,-249.77,-1.96,-249.77,1.00,99.00,99.00,
left turn real_005.trj,731.80,-0.18,-283.63,0.00,0.00,0.00,11.87,17.34,0.26,0.26,8.67,138.03,1:24,crossing,4.09,237.25,312,10004,1,4.76,2.07,132.12,6.65,8.67,-0.18,-283.63,-0.18,-283.63,333,10001,1,4.76,2.07,270.15,11.82,8.67,-3.51,-281.84,-3.51,-281.84,1.00,99.00,99.00,
left turn real_005.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.21,0.04,0.04,6.39,-12.41,6:25,rear end,5.81,257.52,361,1,1,4.64,2.00,269.93,0.00,5.81,-3.53,-263.86,-3.53,-263.86,365,10007,1,4.21,2.00,257.52,12.21,6.39,-4.59,-261.49,-4.59,-261.49,1.00,99.00,99.00,
left turn real_005.trj,817.20,4.86,-325.81,0.00,0.00,0.00,3.68,2.58,-3.40,-3.40,1.43,-14.99,6:30,rear end,1.30,76.61,362,5,2,4.64,2.00,90.60,0.16,1.15,4.86,-325.81,4.86,-325.81,364,5,2,3.75,1.99,75.61,2.74,1.43,6.24,-330.05,6.24,-330.05,1.00,99.00,99.00,
left turn real_005.trj,836.20,6.42,-347.91,0.00,0.00,0.00,5.61,4.16,0.00,0.00,2.18,13.10,5:34,rear end,1.99,77.50,372,5,2,4.61,1.95,77.50,4.16,2.18,6.42,-347.91,6.42,-347.91,373,5,2,4.76,2.07,90.60,0.00,1.99,5.04,-343.18,5.04,-343.18,1.00,99.00,99.00,
left turn real_005.trj,843.40,-0.21,-283.60,0.00,0.00,0.00,8.20,15.17,2.21,2.21,7.95,138.05,1:24,crossing,2.92,195.52,344,10004,1,4.64,2.00,132.18,8.05,7.23,-0.21,-283.60,-0.21,-283.60,359,10001,1,4.21,2.00,270.23,8.20,7.95,-3.50,-284.04,-3.50,-284.04,1.00,99.00,99.00,
left turn real_005.trj,848.40,-4.40,-281.47,0.00,0.00,0.00,11.02,15.21,1.80,1.80,8.66,115.08,2:10,crossing,4.69,217.53,348,8,2,4.76,2.07,155.09,7.23,6.55,-4.40,-281.47,-4.40,-281.47,369,10001,1,3.75,1.99,270.17,10.66,8.66,-3.52,-278.40,-3.52,-278.40,1.00,99.00,99.00,
left turn real_005.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,2.60,2.07,2.07,1.34,-22.38,6:45,rear end,1.26,247.55,376,1,2,4.61,1.95,269.93,0.00,1.26,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,247.55,2.60,1.34,-1.17,-235.72,-1.17,-235.72,1.00,99.00,99.00,
left turn real_005.trj,855.40,-6.16,-281.13,0.00,0.00,0.00,11.90,16.09,0.18,0.18,8.66,106.65,2:27,crossing,5.91,226.33,357,8,2,4.76,2.07,163.55,7.94,7.42,-6.16,-281.13,-6.16,-281.13,387,10001,1,4.21,2.00,270.19,11.90,8.66,-3.51,-280.43,-3.51,-280.43,1.00,99.00,99.00,
left turn real_005.trj,859.20,-1.16,-282.86,0.00,0.00,0.00,11.22,16.45,0.10,0.10,8.23,132.53,1:35,crossing,4.14,233.77,370,10004,1,4.21,2.00,137.66,6.68,8.23,-1.16,-282.86,-1.16,-282.86,381,10001,1,4.21,2.00,270.19,11.18,8.23,-3.52,-280.15,-3.52,-280.15,1.00,99.00,99.00,
left turn real_005.trj,872.00,5.11,-350.23,0.00,0.00,0.00,0.58,0.54,-2.13,-2.13,0.30,-18.63,6:37,rear end,0.34,72.98,399,5,2,4.01,1.85,90.60,0.04,0.30,5.11,-350.23,5.11,-350.23,400,5,2,4.64,2.00,71.98,0.58,0.24,5.86,-354.65,5.86,-354.65,1.00,99.00,99.00,
left turn real_005.trj,875.40,-30.21,-280.72,0.00,0.00,0.00,3.44,3.31,-3.14,-3.14,1.76,-13.46,6:27,rear end,1.82,166.73,382,8,2,4.01,1.85,179.99,0.06,1.76,-30.21,-280.72,-30.21,-280.72,383,8,2,4.21,2.00,166.53,3.36,1.55,-26.04,-279.37,-26.04,-279.37,1.00,99.00,99.00,
