trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_006.trj,246.80,-3.46,-211.37,0.00,1.50,2.60,11.52,2.70,-1.15,-3.29,1.48,1.19,5:58,rear end,10.05,270.55,118,1,1,4.61,1.95,269.93,8.83,1.22,-3.46,-211.37,-3.48,-223.69,121,1,1,4.01,1.85,271.12,11.52,1.48,-3.43,-180.57,-2.89,-207.93,1.00,99.00,99.00,
left turn real_006.trj,285.20,0.33,-284.08,0.00,0.00,0.00,10.09,12.28,1.97,1.97,6.14,160.30,12:39,crossing,1.08,204.51,88,10004,1,4.61,1.95,116.20,6.08,6.14,4.49,-292.52,0.33,-284.08,105,1,1,4.61,1.95,276.50,6.39,6.14,-3.54,-271.74,-2.28,-282.81,1.00,99.00,99.00,
left turn real_006.trj,287.00,-1.02,-283.04,0.00,0.00,0.00,10.70,14.76,1.77,1.77,7.60,153.42,12:53,crossing,1.81,179.82,93,10004,1,4.76,2.07,118.13,7.84,7.16,4.52,-293.40,-1.02,-283.04,107,1,1,4.64,2.00,271.54,7.32,7.60,-3.53,-268.86,-3.15,-283.08,1.00,99.00,99.00,
left turn real_006.trj,299.40,-0.02,-228.72,0.00,0.00,0.00,3.25,1.63,2.66,2.66,0.82,-25.14,6:50,rear end,0.82,246.56,121,1,2,4.01,1.85,271.70,0.00,0.82,-0.02,-228.72,-0.02,-228.72,123,1,2,3.75,1.99,246.56,1.63,0.81,-0.56,-223.32,-1.21,-224.81,1.00,99.00,99.00,
left turn real_006.trj,300.60,0.00,-241.32,0.00,0.00,0.00,5.91,1.63,2.72,2.72,0.81,-23.08,6:46,rear end,0.81,246.85,116,1,2,4.21,2.00,269.93,0.00,0.81,0.00,-241.32,0.00,-241.32,120,1,2,4.21,2.00,246.85,1.63,0.81,-0.57,-235.60,-1.20,-237.09,1.00,99.00,99.00,
left turn real_006.trj,314.20,0.04,-209.47,0.00,0.00,0.00,5.30,1.73,2.48,2.48,0.96,-20.32,6:41,lane change,0.77,249.61,137,1,2,4.64,2.00,269.93,0.00,0.77,0.04,-209.47,0.04,-209.47,143,1,2,4.01,1.85,249.61,1.73,0.96,-0.52,-203.40,-1.66,-206.47,1.00,99.00,99.00,
left turn real_006.trj,311.00,0.05,-196.20,0.00,1.50,3.40,6.67,5.04,-3.54,-3.54,2.72,0.04,5:59,rear end,3.95,269.96,149,1,2,4.76,2.07,269.93,1.62,2.33,0.06,-195.16,0.05,-200.08,150,1,2,4.21,2.00,269.97,6.67,2.72,0.06,-181.91,0.06,-191.99,1.00,99.00,99.00,
left turn real_006.trj,319.80,4.10,-281.44,0.00,1.50,2.80,7.11,8.87,-1.38,-4.38,4.58,113.40,2:13,crossing,3.36,75.93,65,10006,1,4.21,2.00,347.49,3.19,4.58,4.10,-281.44,19.19,-284.79,145,5,1,4.61,1.95,100.89,7.11,4.30,8.06,-297.00,5.70,-284.76,1.00,99.00,99.00,
left turn real_006.trj,322.00,0.00,-239.58,0.00,1.30,2.00,4.84,0.39,-0.17,-2.21,0.20,0.00,6:00,rear end,4.64,269.93,129,1,2,4.21,2.00,269.93,4.84,0.20,0.00,-239.58,-0.01,-248.08,133,1,2,4.21,2.00,269.93,4.44,0.20,0.02,-227.19,0.00,-240.60,1.00,99.00,99.00,
left turn real_006.trj,326.60,0.00,-239.76,0.00,0.00,0.00,6.26,2.16,1.51,1.51,1.13,-15.76,6:32,rear end,1.57,256.32,133,1,2,4.21,2.00,269.93,0.46,1.13,0.00,-239.37,0.00,-239.76,137,1,2,4.64,2.00,254.17,2.60,1.03,-0.26,-231.75,-1.25,-235.26,1.00,99.00,99.00,
left turn real_006.trj,328.40,0.00,-243.40,0.00,1.20,1.00,6.30,3.95,-3.31,-3.32,2.13,0.00,6:00,rear end,4.41,269.93,133,1,2,4.21,2.00,269.93,2.28,2.13,0.00,-241.66,-0.01,-245.55,149,1,2,4.76,2.07,269.93,6.23,1.82,0.01,-231.48,0.00,-238.93,1.00,99.00,99.00,
left turn real_006.trj,335.40,-0.01,-251.94,0.00,1.50,1.80,10.04,7.53,-2.71,-3.17,3.88,-5.20,6:10,lane change,6.16,265.82,149,1,2,4.76,2.07,269.93,2.52,3.66,-0.01,-251.46,-0.02,-253.69,160,1,2,4.64,2.00,264.73,10.04,3.88,0.01,-228.59,-1.70,-247.24,1.00,99.00,99.00,
left turn real_006.trj,356.20,4.64,-305.16,0.00,0.00,0.00,6.54,6.54,-2.14,-2.88,3.47,-8.29,6:17,rear end,3.07,82.31,159,5,2,4.21,2.00,90.60,0.00,3.07,4.64,-305.16,4.64,-305.16,163,5,2,3.75,1.99,82.31,6.54,3.47,4.78,-318.51,6.04,-309.19,1.00,99.00,99.00,
left turn real_006.trj,368.40,8.08,-299.60,0.00,0.00,0.00,8.03,8.03,0.00,0.00,4.05,-3.66,6:07,rear end,3.98,86.94,165,5,1,4.36,1.97,90.60,0.00,3.98,8.08,-299.60,8.08,-299.60,169,5,1,4.21,2.00,86.94,8.03,4.05,8.25,-315.69,8.93,-302.97,1.00,99.00,99.00,
left turn real_006.trj,399.40,4.84,-324.16,0.00,0.00,0.00,6.64,6.64,-2.11,-2.85,3.32,-7.77,6:16,rear end,3.32,82.83,176,5,2,4.61,1.95,90.60,0.00,3.32,4.84,-324.16,4.84,-324.16,181,5,2,4.61,1.95,82.83,6.64,3.32,4.99,-338.50,6.21,-328.82,1.00,99.00,99.00,
left turn real_006.trj,413.60,4.89,-328.97,0.00,0.10,0.00,7.33,6.62,-1.82,-3.24,3.31,-7.39,6:15,rear end,4.02,83.86,186,5,2,4.01,1.85,90.60,0.71,3.31,4.90,-329.36,4.89,-328.97,188,5,2,4.01,1.85,83.21,7.33,3.31,5.05,-343.91,6.34,-333.08,1.00,99.00,99.00,
left turn real_006.trj,423.60,-0.39,-283.39,0.00,0.00,0.00,8.06,10.42,1.98,1.98,5.46,145.20,1:10,crossing,1.67,209.39,156,10004,1,4.21,2.00,125.01,5.36,5.46,4.07,-289.76,-0.39,-283.39,160,10001,1,4.64,2.00,270.21,5.55,4.96,-3.53,-276.04,-3.50,-284.24,1.00,99.00,99.00,
left turn real_006.trj,425.40,-0.02,-283.75,0.00,0.00,0.00,9.12,11.85,1.73,1.73,6.20,156.57,12:47,crossing,1.23,202.04,158,10004,1,4.61,1.95,119.11,6.23,6.20,4.38,-291.65,-0.02,-283.75,161,1,1,4.76,2.07,275.68,5.88,5.65,-3.54,-270.91,-2.53,-280.99,1.00,99.00,99.00,
left turn real_006.trj,428.40,-2.00,-282.35,0.00,0.00,0.00,11.74,13.36,0.63,0.63,6.89,135.13,1:30,crossing,3.34,236.59,159,10004,1,4.21,2.00,134.93,5.39,6.89,3.16,-287.52,-2.00,-282.35,166,1,1,4.61,1.95,270.06,8.99,6.47,-3.53,-265.50,-3.52,-280.32,1.00,99.00,99.00,
left turn real_006.trj,433.40,-5.46,-281.20,0.00,0.00,0.00,11.76,17.44,0.00,-0.22,9.00,126.50,1:47,crossing,4.53,222.61,173,10004,1,4.61,1.95,143.54,8.04,8.45,3.10,-287.53,-5.46,-281.20,180,1,1,4.21,2.00,270.04,11.42,9.00,-3.53,-263.39,-3.52,-279.75,1.00,99.00,99.00,
left turn real_006.trj,436.00,-3.51,-282.87,0.00,0.00,0.00,11.16,17.87,-0.02,-0.02,9.78,-150.67,11:01,crossing,3.46,241.32,182,1,1,4.61,1.95,270.08,10.95,8.09,-3.53,-265.18,-3.51,-282.87,186,10004,1,4.01,1.85,119.41,7.50,9.78,4.51,-292.81,-1.06,-282.93,1.00,99.00,99.00,
left turn real_006.trj,435.60,0.05,-201.40,0.00,1.20,3.80,4.27,3.98,-2.25,-5.52,2.08,-4.38,6:09,rear end,2.37,265.81,202,1,2,4.61,1.95,269.93,0.29,2.08,0.05,-201.28,0.05,-203.40,205,1,2,4.76,2.07,265.55,4.27,1.90,0.06,-191.75,-0.32,-196.64,1.00,99.00,99.00,
left turn real_006.trj,441.40,0.03,-214.87,0.00,0.00,0.00,3.02,1.69,0.00,0.00,0.90,-23.30,6:47,rear end,0.79,246.63,185,1,2,4.21,2.00,269.93,0.00,0.79,0.03,-214.87,0.03,-214.87,199,1,2,3.75,1.99,246.63,1.69,0.90,-0.55,-209.32,-1.19,-210.81,1.00,99.00,99.00,
left turn real_006.trj,442.20,-3.51,-280.44,0.00,0.00,0.00,12.19,18.87,-0.15,-0.40,9.44,-149.38,10:59,crossing,3.28,233.58,194,1,1,4.61,1.95,270.05,11.87,9.44,-3.53,-263.61,-3.51,-280.44,198,10004,1,4.61,1.95,120.67,7.66,9.44,4.39,-291.80,-0.71,-283.20,1.00,99.00,99.00,
left turn real_006.trj,501.20,-3.53,-264.49,0.00,0.00,0.00,12.82,12.57,0.16,0.16,6.28,-2.25,6:04,rear end,6.28,267.68,218,1,1,4.21,2.00,269.93,0.00,6.28,-3.53,-264.49,-3.53,-264.49,222,1,1,4.21,2.00,267.68,12.57,6.28,-3.50,-242.61,-4.22,-260.27,1.00,99.00,99.00,
left turn real_006.trj,524.40,8.10,-301.07,0.00,0.00,0.00,8.43,5.05,-0.36,-0.58,2.60,-2.37,6:05,rear end,4.58,88.80,227,5,1,4.61,1.95,90.60,2.14,2.44,8.11,-302.54,8.10,-301.07,229,5,1,4.21,2.00,88.23,7.18,2.60,8.25,-315.33,8.59,-304.12,1.00,99.00,99.00,
left turn real_006.trj,549.80,6.25,-338.63,0.00,0.90,0.80,6.45,6.45,-2.08,-3.21,3.67,43.33,4:33,lane change,2.77,90.60,240,5,2,4.76,2.07,47.27,0.00,2.77,5.11,-339.18,7.24,-336.88,246,5,2,4.01,1.85,90.60,6.45,3.67,5.14,-352.93,5.04,-343.15,1.00,99.00,99.00,
left turn real_006.trj,553.80,5.00,-338.91,0.00,1.30,1.80,7.21,6.69,-1.78,-3.07,3.72,-6.76,6:14,rear end,4.24,84.21,246,5,2,4.01,1.85,90.60,0.52,3.72,5.00,-339.07,4.99,-338.82,247,5,2,4.64,2.00,83.84,7.21,2.98,5.15,-353.96,6.32,-343.19,1.00,99.00,99.00,
left turn real_006.trj,567.00,-0.82,-283.13,0.00,0.00,0.00,9.64,14.19,1.57,1.57,7.21,150.50,12:59,crossing,1.88,189.34,221,10004,1,4.61,1.95,119.66,7.64,7.21,4.48,-292.43,-0.82,-283.13,224,1,1,4.64,2.00,270.16,7.03,6.98,-3.54,-271.31,-3.51,-282.81,1.00,99.00,99.00,
left turn real_006.trj,570.20,-3.48,-284.33,0.00,0.00,0.00,8.61,13.14,-0.02,-0.12,6.57,-149.23,10:58,crossing,1.96,169.81,220,10001,1,4.61,1.95,266.94,6.03,6.57,-2.93,-274.07,-3.48,-284.33,230,10004,1,4.61,1.95,117.71,7.59,6.57,4.50,-292.60,-0.26,-283.55,1.00,99.00,99.00,
left turn real_006.trj,572.40,-0.72,-283.14,0.00,0.00,0.00,11.09,16.09,-0.01,-0.01,8.05,150.73,12:59,crossing,2.46,226.32,231,10004,1,4.21,2.00,119.38,6.97,8.05,4.49,-292.39,-0.72,-283.14,241,1,1,4.21,2.00,270.10,9.64,8.05,-3.53,-266.84,-3.50,-284.01,1.00,99.00,99.00,
left turn real_006.trj,568.80,0.04,-210.80,0.00,1.50,4.00,4.58,4.58,-2.86,-2.86,2.43,0.00,6:00,rear end,2.15,269.93,256,1,2,4.21,2.00,269.93,0.00,2.15,0.04,-210.80,0.03,-213.39,261,1,2,3.75,1.99,269.93,4.58,2.43,0.05,-200.06,0.04,-207.02,1.00,99.00,99.00,
left turn real_006.trj,573.80,-1.41,-282.72,0.00,0.00,0.00,11.54,17.14,-0.03,-0.03,8.57,148.51,1:03,crossing,2.77,225.31,232,10004,1,4.21,2.00,121.56,7.48,8.57,4.48,-292.30,-1.41,-282.72,251,1,1,4.21,2.00,270.07,10.31,8.57,-3.53,-264.65,-3.51,-282.56,1.00,99.00,99.00,
left turn real_006.trj,574.20,-0.03,-265.79,0.00,0.00,0.00,5.42,1.91,2.44,2.44,1.06,-19.46,6:39,lane change,0.85,250.47,223,1,2,4.64,2.00,269.93,0.00,0.85,-0.03,-265.79,-0.03,-265.79,225,1,2,4.01,1.85,250.47,1.91,1.06,-0.60,-259.48,-1.75,-262.71,1.00,99.00,99.00,
left turn real_006.trj,576.60,-0.03,-265.79,0.00,0.00,0.00,7.12,3.25,1.84,1.84,1.65,-13.84,6:28,rear end,1.60,256.09,223,1,2,4.64,2.00,269.93,0.00,1.60,-0.03,-265.79,-0.03,-265.79,244,1,2,4.61,1.95,256.09,3.25,1.65,-0.31,-256.90,-1.35,-261.09,1.00,99.00,99.00,
left turn real_006.trj,579.00,-3.49,-280.34,0.00,0.00,0.00,11.48,14.04,0.00,0.00,7.69,-139.11,10:38,crossing,2.73,212.83,244,1,1,4.61,1.95,266.01,7.61,6.36,-2.59,-267.45,-3.49,-280.34,246,10004,1,4.01,1.85,126.89,7.38,7.69,4.21,-290.41,-1.70,-282.54,1.00,99.00,99.00,
left turn real_006.trj,579.00,0.00,-236.80,0.00,1.40,1.80,2.87,1.59,-7.71,-7.71,0.83,0.00,6:00,rear end,2.12,269.93,252,1,2,4.21,2.00,269.93,1.28,0.83,0.00,-236.80,0.00,-240.63,254,1,2,4.64,2.00,269.93,2.87,0.76,0.01,-230.25,0.01,-232.50,1.00,99.00,99.00,
left turn real_006.trj,581.40,-0.03,-265.79,0.00,0.00,0.00,5.48,1.46,2.34,2.34,0.81,-22.46,6:45,rear end,0.65,247.47,223,1,2,4.64,2.00,269.93,0.00,0.65,-0.03,-265.79,-0.03,-265.79,245,1,2,4.01,1.85,247.47,1.46,0.81,-0.44,-259.47,-1.25,-261.43,1.00,99.00,99.00,
left turn real_006.trj,585.80,-0.81,-283.17,0.00,0.00,0.00,11.41,15.92,0.74,0.74,8.83,148.24,1:04,crossing,2.23,197.76,259,10004,1,4.64,2.00,121.88,7.29,7.09,4.34,-291.45,-0.81,-283.17,261,1,1,3.75,1.99,270.12,9.25,8.83,-3.53,-268.64,-3.50,-283.30,1.00,99.00,99.00,
left turn real_006.trj,587.20,-0.01,-252.09,0.00,0.30,0.40,3.22,1.53,-0.08,-0.08,0.80,-17.89,6:36,lane change,0.80,252.04,252,1,2,4.21,2.00,269.93,0.00,0.80,-0.01,-252.08,-0.02,-253.74,254,1,2,4.64,2.00,252.04,1.53,0.73,-0.40,-245.60,-2.43,-251.87,1.00,99.00,99.00,
left turn real_006.trj,592.60,0.01,-286.36,0.00,0.10,0.20,11.42,16.29,0.00,0.00,8.40,-166.91,11:34,crossing,1.32,231.84,252,1,2,4.21,2.00,270.19,9.40,8.40,-0.04,-271.52,0.02,-288.65,262,5,2,4.61,1.95,103.28,7.00,7.89,4.55,-296.49,2.07,-285.97,1.00,99.00,99.00,
left turn real_006.trj,643.20,4.65,-306.15,0.00,0.00,0.00,7.42,5.66,-2.49,-3.00,2.96,-8.47,6:17,lane change,3.83,83.44,283,5,2,4.76,2.07,90.60,1.14,2.70,4.66,-306.86,4.65,-306.15,284,5,2,4.61,1.95,82.13,6.79,2.96,4.80,-320.65,6.35,-309.50,1.00,99.00,99.00,
left turn real_006.trj,661.00,7.98,-313.76,0.00,1.40,0.60,8.01,3.43,-1.05,-2.80,1.80,3.52,5:53,rear end,6.22,89.24,290,5,1,4.64,2.00,87.08,4.60,1.64,7.91,-314.68,8.10,-310.96,291,5,1,4.21,2.00,90.60,8.01,1.80,8.34,-323.89,8.28,-318.02,1.00,99.00,99.00,
left turn real_006.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.88,12.88,-0.15,-0.25,7.34,-2.89,6:06,rear end,5.54,267.04,288,1,1,4.76,2.07,269.93,0.00,5.54,-3.53,-263.89,-3.53,-263.89,292,1,1,4.01,1.85,267.04,12.88,7.34,-3.50,-241.20,-4.54,-261.33,1.00,99.00,99.00,
left turn real_006.trj,666.00,-3.53,-263.89,0.00,0.00,0.00,11.78,11.52,0.15,0.15,6.57,-2.59,6:05,rear end,4.95,267.34,288,1,1,4.76,2.07,269.93,0.00,4.95,-3.53,-263.89,-3.53,-263.89,293,1,1,4.01,1.85,267.34,11.52,6.57,-3.50,-242.27,-4.36,-260.77,1.00,99.00,99.00,
left turn real_006.trj,700.40,5.19,-357.41,0.00,0.90,0.80,6.02,4.63,-1.49,-5.54,2.32,0.00,6:00,rear end,3.71,90.60,312,5,2,4.76,2.07,90.60,1.39,2.32,5.20,-358.28,5.18,-356.26,314,5,2,4.76,2.07,90.60,6.02,2.32,5.32,-369.40,5.24,-362.08,1.00,99.00,99.00,
left turn real_006.trj,703.60,-0.75,-283.17,0.00,0.00,0.00,8.13,10.58,1.99,1.99,5.45,143.69,1:13,crossing,1.74,193.99,276,10004,1,4.61,1.95,126.53,5.53,5.12,3.93,-289.49,-0.75,-283.17,280,10001,1,4.21,2.00,270.22,5.60,5.45,-3.53,-276.60,-3.50,-284.88,1.00,99.00,99.00,
left turn real_006.trj,703.20,1.47,-285.17,0.00,0.00,0.00,8.47,9.04,2.07,2.07,4.73,155.44,12:49,crossing,1.01,205.22,276,10004,1,4.61,1.95,114.76,4.61,4.73,4.35,-291.43,1.47,-285.17,286,10001,2,4.76,2.07,270.20,4.64,4.31,-0.04,-274.14,-0.01,-281.33,1.00,99.00,99.00,
left turn real_006.trj,700.00,5.55,-353.23,0.00,0.70,1.20,6.50,4.57,-2.25,-7.56,2.60,13.68,5:33,lane change,4.55,88.02,309,5,2,3.75,1.99,76.92,2.01,2.60,5.16,-354.56,8.49,-340.23,312,5,2,4.76,2.07,90.60,6.50,1.97,5.28,-366.18,5.15,-353.52,1.00,99.00,99.00,
left turn real_006.trj,705.00,-1.21,-282.92,0.00,0.00,0.00,8.93,12.35,1.94,1.94,6.65,143.50,1:13,crossing,2.22,175.26,279,10004,1,4.76,2.07,126.64,6.92,5.70,4.12,-290.09,-1.21,-282.92,294,1,2,4.21,2.00,270.13,6.08,6.65,-0.04,-271.14,-0.02,-279.94,1.00,99.00,99.00,
left turn real_006.trj,705.00,-1.21,-282.92,0.00,0.00,0.00,9.20,12.11,1.83,1.83,6.05,143.50,1:13,crossing,2.06,183.78,279,10004,1,4.76,2.07,126.64,6.92,6.05,4.12,-290.09,-1.21,-282.92,288,1,1,4.76,2.07,270.14,5.82,6.05,-3.54,-271.43,-3.52,-279.84,1.00,99.00,99.00,
left turn real_006.trj,705.80,2.81,-287.12,0.00,0.00,0.00,10.03,14.06,1.80,1.80,7.57,168.55,12:23,crossing,0.72,198.15,283,5,2,4.76,2.07,101.68,6.37,6.49,4.54,-295.50,2.81,-287.12,294,10001,2,4.21,2.00,270.22,7.76,7.57,-0.03,-276.68,0.01,-287.38,1.00,99.00,99.00,
left turn real_006.trj,701.40,5.25,-363.30,0.00,1.40,1.20,6.47,4.31,-2.30,-2.30,2.46,0.00,6:00,rear end,4.01,90.60,314,5,2,4.76,2.07,90.60,2.16,1.85,5.26,-363.72,5.20,-358.75,319,5,2,4.01,1.85,90.60,6.47,2.46,5.37,-374.44,5.26,-363.71,1.00,99.00,99.00,
left turn real_006.trj,706.60,-1.29,-282.87,0.00,0.00,0.00,10.50,14.10,1.85,1.85,7.26,142.84,1:14,crossing,2.43,186.27,283,10004,1,4.76,2.07,127.23,7.76,6.84,4.05,-289.90,-1.29,-282.87,296,1,1,4.64,2.00,270.07,7.11,7.26,-3.53,-268.41,-3.52,-278.37,1.00,99.00,99.00,
left turn real_006.trj,707.40,2.51,-286.55,0.00,0.00,0.00,11.03,15.53,1.73,1.73,7.77,168.25,12:24,crossing,0.91,214.66,285,5,2,4.21,2.00,101.95,7.37,7.77,4.55,-296.18,2.51,-286.55,301,10001,2,4.21,2.00,270.19,8.24,7.77,-0.04,-272.42,0.01,-285.78,1.00,99.00,99.00,
left turn real_006.trj,716.40,-0.03,-265.92,0.00,0.00,0.00,6.03,1.90,2.95,2.95,0.96,-20.05,6:40,lane change,0.96,249.88,317,1,2,4.21,2.00,269.93,0.00,0.96,-0.03,-265.92,-0.03,-265.92,320,1,2,4.36,1.97,249.88,1.90,0.94,-0.61,-259.85,-1.52,-262.35,1.00,99.00,99.00,
left turn real_006.trj,720.00,-3.36,-281.72,0.00,0.00,0.00,11.67,16.35,0.36,0.36,8.57,136.46,1:27,crossing,3.49,221.88,308,10004,1,4.21,2.00,133.58,7.93,8.57,3.90,-289.35,-3.36,-281.72,326,1,1,4.64,2.00,270.04,9.67,7.79,-3.53,-264.34,-3.52,-279.67,1.00,99.00,99.00,
left turn real_006.trj,715.80,0.01,-231.57,0.00,1.00,0.60,9.69,6.16,-1.45,-2.94,3.08,-6.16,6:12,lane change,6.61,265.42,324,1,2,4.76,2.07,269.93,3.56,3.08,0.02,-227.80,0.00,-238.16,329,1,2,4.76,2.07,263.77,9.69,3.08,0.03,-213.82,-2.33,-235.49,1.00,99.00,99.00,
left turn real_006.trj,721.80,-1.31,-282.85,0.00,0.00,0.00,12.10,17.79,0.02,0.02,8.89,145.79,1:08,crossing,3.22,229.01,312,10004,1,4.76,2.07,124.22,7.51,8.89,4.29,-291.09,-1.31,-282.85,329,1,1,4.76,2.07,270.01,11.07,8.89,-3.52,-261.77,-3.52,-278.30,1.00,99.00,99.00,
left turn real_006.trj,722.40,-0.03,-265.92,0.00,0.00,0.00,5.73,1.42,2.37,2.37,0.76,-24.35,6:49,rear end,0.76,245.58,317,1,2,4.21,2.00,269.93,0.00,0.76,-0.03,-265.92,-0.03,-265.92,321,1,2,4.76,2.07,245.58,1.42,0.66,-0.55,-260.12,-1.15,-261.43,1.00,99.00,99.00,
left turn real_006.trj,725.00,-2.27,-282.22,0.00,0.00,0.00,10.88,13.89,2.49,2.49,7.92,135.23,1:30,crossing,2.84,205.93,319,10004,1,4.01,1.85,131.55,8.19,7.92,3.77,-289.04,-2.27,-282.22,321,1,1,4.76,2.07,266.77,6.82,5.97,-2.93,-268.18,-3.49,-278.21,1.00,99.00,99.00,
left turn real_006.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.14,0.04,0.04,6.36,-3.15,6:06,rear end,5.78,266.78,361,1,1,4.64,2.00,269.93,0.00,5.78,-3.53,-263.86,-3.53,-263.86,365,1,1,4.21,2.00,266.78,12.14,6.36,-3.50,-242.18,-4.59,-261.49,1.00,99.00,99.00,
left turn real_006.trj,817.80,4.81,-321.21,0.00,0.00,0.00,6.55,4.30,-1.66,-3.01,2.39,-8.06,6:16,rear end,4.18,84.98,362,5,2,4.64,2.00,90.60,2.28,1.92,4.83,-322.92,4.81,-321.21,364,5,2,3.75,1.99,82.54,6.55,2.39,4.96,-335.05,6.21,-325.45,1.00,99.00,99.00,
left turn real_006.trj,837.00,6.37,-341.00,0.00,0.00,0.00,6.72,6.11,-1.00,-7.13,3.20,8.01,5:44,rear end,3.53,83.32,372,5,2,4.61,1.95,82.59,6.72,3.20,5.12,-350.61,6.37,-341.00,373,5,2,4.76,2.07,90.60,0.62,2.92,4.97,-336.58,4.97,-336.26,1.00,99.00,99.00,
left turn real_006.trj,847.20,-0.55,-283.33,0.00,0.00,0.00,9.99,14.62,1.66,1.66,7.87,149.99,1:00,crossing,2.05,178.55,348,10004,1,4.76,2.07,120.17,7.59,6.75,4.39,-291.83,-0.55,-283.33,366,1,1,4.21,2.00,270.16,7.55,7.87,-3.54,-271.22,-3.50,-283.54,1.00,99.00,99.00,
left turn real_006.trj,850.40,5.23,-361.23,0.00,1.40,1.80,5.89,3.22,-2.19,-2.79,1.61,0.00,5:59,rear end,4.28,90.60,386,5,2,3.75,1.99,90.60,2.67,1.61,5.23,-361.23,5.21,-359.64,388,5,2,4.01,1.85,90.60,5.89,1.61,5.34,-371.50,5.27,-365.00,1.00,99.00,99.00,
left turn real_006.trj,849.60,5.12,-350.37,0.00,1.10,2.80,2.80,2.61,-2.54,-2.54,1.39,0.00,5:59,rear end,1.41,90.60,383,5,2,4.21,2.00,90.60,0.18,1.23,5.12,-350.40,5.08,-347.04,384,5,2,3.75,1.99,90.60,2.80,1.39,5.19,-357.29,5.16,-354.28,1.00,99.00,99.00,
left turn real_006.trj,850.60,5.17,-355.54,0.00,1.20,3.80,2.19,1.29,-2.39,-5.27,0.64,0.00,6:00,rear end,1.55,90.60,384,5,2,3.75,1.99,90.60,0.90,0.64,5.17,-355.54,5.14,-352.41,386,5,2,3.75,1.99,90.60,2.19,0.64,5.22,-360.74,5.21,-359.19,1.00,99.00,99.00,
left turn real_006.trj,848.60,5.26,-363.81,0.00,1.30,3.00,7.20,0.77,-0.90,-2.79,0.39,0.00,6:00,rear end,6.81,90.60,384,5,2,3.75,1.99,90.60,6.43,0.38,5.26,-363.81,5.14,-352.41,388,5,2,4.01,1.85,90.60,7.20,0.39,5.50,-386.90,5.26,-364.03,1.00,99.00,99.00,
left turn real_006.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,1.36,2.07,2.07,0.70,-26.34,6:53,rear end,0.66,243.59,376,1,2,4.61,1.95,269.93,0.00,0.66,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,243.59,1.36,0.70,-0.56,-234.50,-1.17,-235.72,1.00,99.00,99.00,
left turn real_006.trj,850.00,0.01,-232.75,0.00,1.50,3.40,6.36,5.70,-3.05,-3.05,2.99,15.35,5:29,lane change,3.64,268.58,381,1,2,4.21,2.00,254.58,0.68,2.99,0.01,-232.61,-3.35,-244.80,392,1,2,4.64,2.00,269.93,6.36,2.71,0.03,-219.75,0.01,-231.67,1.00,99.00,99.00,
left turn real_006.trj,854.80,5.26,-363.77,0.00,1.10,1.20,6.94,6.89,-2.15,-2.86,3.83,0.00,6:00,rear end,3.87,90.60,388,5,2,4.01,1.85,90.60,0.05,3.83,5.26,-364.03,5.23,-361.08,391,5,2,4.64,2.00,90.60,6.94,3.06,5.41,-378.76,5.30,-368.03,1.00,99.00,99.00,
left turn real_006.trj,859.40,-1.53,-282.64,0.00,0.00,0.00,11.22,17.10,0.10,0.10,9.09,148.30,1:03,crossing,3.05,232.41,380,10004,1,4.01,1.85,121.78,7.56,9.09,4.48,-292.35,-1.53,-282.64,381,1,1,4.21,2.00,270.07,10.20,8.01,-3.53,-264.89,-3.51,-282.39,1.00,99.00,99.00,
left turn real_006.trj,875.80,0.02,-227.27,0.00,1.30,1.40,3.98,3.80,-2.12,-4.59,1.99,-10.21,6:20,rear end,1.99,260.20,396,1,2,4.64,2.00,269.93,0.18,1.81,0.02,-227.14,0.02,-227.74,405,1,2,4.21,2.00,259.72,3.98,1.99,0.03,-217.00,-1.03,-222.82,1.00,99.00,99.00,
left turn real_006.trj,892.40,0.02,-273.17,0.00,1.50,2.40,4.87,4.87,-2.70,-2.70,2.43,-9.06,6:18,rear end,2.43,269.93,392,10006,1,4.64,2.00,278.99,0.00,2.43,0.02,-273.15,0.41,-275.64,396,1,2,4.64,2.00,269.93,4.87,2.43,-0.03,-261.32,-0.03,-268.58,1.00,99.00,99.00,
left turn real_006.trj,898.60,0.01,-283.82,0.00,0.00,0.00,11.61,18.15,-0.27,-0.27,14.39,154.77,12:50,crossing,7.93,265.59,409,10004,1,4.76,2.07,115.25,6.95,14.39,4.52,-293.36,0.01,-283.82,415,1,1,12.40,3.04,270.03,11.61,3.76,-3.52,-260.81,-3.52,-279.06,1.00,99.00,99.00,
